Trial	Type	Onset	Target #	Time to Target	Endpoint Error	Est. Avg. Error Mag	Accum. Error x dMagProj	Max Error Mag.	Max Error Pos. (% of trajectory)	Feedback	Target (1)/Return (0)
84	3	297.8941	4	2.1680	0.015143	7.031474e+00	7.285352e+02	2.136418e+01	40.2139	1	1
84	0	300.1943	4	1.4681	0.000000	2.133939e+00	3.741722e+02	4.903221e+00	64.6484	1	0
85	3	301.8113	1	1.7181	0.059951	5.032410e+00	5.202290e+02	1.170493e+01	2.3622	1	1
85	0	303.6782	1	1.1679	0.000000	6.383530e+00	1.175096e+03	8.804801e+00	85.0891	1	0
86	3	304.9785	2	2.2847	0.058885	7.182694e+00	9.107296e+02	1.403105e+01	6.1094	1	1
86	0	307.4041	2	0.6841	0.000000	2.750508e+00	4.799929e+02	6.449891e+00	78.3154	1	0
87	3	308.2290	4	2.0847	0.013110	4.926434e+00	6.035660e+02	1.194042e+01	46.4191	1	1
87	0	310.4531	4	1.2339	0.000000	1.140824e+00	1.993939e+02	4.661267e+00	60.9129	1	0
88	3	311.8359	3	2.1332	0.045090	7.625317e+00	7.471809e+02	1.293832e+01	34.6225	1	1
88	0	314.1012	3	1.3182	0.000000	2.210933e+00	3.868658e+02	4.866855e+00	56.0057	1	0
89	3	315.5682	4	2.0834	-0.002024	3.963761e+00	4.153647e+02	1.312844e+01	1.5534	1	1
89	0	317.8001	4	1.0512	0.000000	2.930275e+00	5.200961e+02	8.389183e+00	92.1756	1	0
90	3	318.9996	1	2.0345	0.041983	7.370440e+00	7.479100e+02	1.477610e+01	40.2426	1	1
90	0	321.1829	1	0.9670	0.000000	4.526032e+00	8.262476e+02	7.106763e+00	90.6347	1	0
91	3	322.2986	3	2.6668	0.002164	6.032978e+00	7.716382e+02	1.395251e+01	39.2583	1	1
91	0	325.1143	3	1.2182	0.000000	1.496894e+00	2.670972e+02	8.530933e+00	72.1546	1	0
92	3	326.4644	2	1.5687	0.044079	2.946768e+00	2.994634e+02	1.754385e+01	0.5819	1	1
92	0	328.1653	2	0.6680	0.000000	4.842372e+00	8.450895e+02	9.567911e+00	72.0950	1	0
93	3	328.9822	4	2.0347	-0.018000	3.170592e+00	3.804003e+02	5.652682e+00	41.8180	1	1
93	0	331.1658	4	1.0846	0.000000	3.472504e+00	6.085640e+02	7.574083e+00	68.7233	1	0
94	3	332.3993	1	2.0681	0.053555	4.207327e+00	4.137820e+02	1.195583e+01	0.1664	1	1
94	0	334.5996	1	1.0513	0.000000	5.606355e+00	1.007347e+03	1.147604e+01	76.2818	1	0
95	3	335.7999	3	2.3183	-0.017603	6.779531e+00	8.061381e+02	1.354973e+01	36.2420	1	1
95	0	338.2669	3	1.3178	0.000000	1.466090e+00	2.675644e+02	1.122020e+01	71.8565	1	0
96	3	339.7171	2	1.1679	0.040886	1.644305e+00	1.595428e+02	1.074875e+01	2.0954	1	1
96	0	341.0173	2	0.6679	0.000000	3.409288e+00	6.046406e+02	9.740739e+00	72.9615	1	0
97	3	341.8342	1	2.1014	0.029815	5.399462e+00	5.466834e+02	1.327511e+01	66.2346	1	1
97	0	344.0917	1	0.8341	0.000000	5.862579e+00	1.048262e+03	1.396825e+01	87.0289	1	0
98	3	345.0580	4	1.8837	0.003877	3.112334e+00	3.151648e+02	9.632416e+00	3.2408	1	1
98	0	347.0908	4	0.8840	0.000000	7.003901e-01	1.234870e+02	1.583960e+00	80.2418	1	0
99	3	348.1070	3	2.8002	0.005894	3.474909e+00	3.482690e+02	8.291741e+00	53.2869	1	1
99	0	351.0394	3	1.2177	0.000000	1.609901e+00	2.783593e+02	7.887054e+00	68.3679	1	0
100	3	352.4055	2	1.5840	0.036822	4.126219e+00	4.005946e+02	1.267191e+01	1.1401	1	1
100	0	354.1385	2	0.7843	0.000000	3.634731e+00	6.742662e+02	6.054682e+00	69.4928	1	0
101	3	355.0547	4	2.1840	0.005894	6.136167e+00	7.942197e+02	1.263340e+01	49.2517	1	1
101	0	357.3706	4	0.8345	0.000000	1.100365e+00	1.942676e+02	2.554272e+00	80.8705	1	0
102	3	358.3536	1	1.6344	0.045090	2.684722e+00	2.667654e+02	9.149272e+00	0.4139	1	1
102	0	360.1369	1	1.0012	0.000000	5.630551e+00	1.032486e+03	7.292366e+00	55.0735	1	0
103	3	361.2872	2	2.2014	0.013110	4.133573e+00	4.798509e+02	1.488445e+01	7.1548	1	1
103	0	363.6375	2	0.7345	0.000000	2.058553e+00	3.769466e+02	5.692060e+00	85.1098	1	0
104	3	364.5710	3	2.6182	-0.006959	4.729940e+00	5.065332e+02	1.343712e+01	1.0419	1	1
104	0	367.3380	3	1.3013	0.000000	1.456042e+00	2.603385e+02	5.259118e+00	64.8351	1	0
105	3	368.7716	4	3.2024	-0.008125	2.674913e+00	3.040078e+02	1.484332e+01	1.9615	1	1
105	0	372.1220	4	1.1347	0.000000	2.641274e+00	4.637310e+02	6.814767e+00	87.9916	1	0
106	3	373.4056	2	1.9347	0.034613	2.054810e+00	2.459674e+02	4.863024e+00	92.4731	1	1
106	0	375.4725	2	0.8679	0.000000	5.138954e+00	9.778069e+02	9.507214e+00	70.1972	1	0
107	3	376.4727	3	2.6848	-0.000987	7.714293e+00	8.668193e+02	1.913520e+01	32.2943	1	1
107	0	379.2964	3	1.6173	0.000000	1.328990e+00	2.380144e+02	4.848741e+00	75.8317	1	0
108	3	381.0459	1	2.7005	0.020347	4.563277e+00	5.779944e+02	1.512566e+01	33.5255	1	1
108	0	383.8784	1	1.2672	0.000000	2.467048e+00	4.407302e+02	9.001741e+00	96.1089	1	0
109	3	385.2778	2	2.0507	-0.042614	4.812890e+00	4.973732e+02	1.717521e+01	2.0024	1	1
109	0	387.4772	2	1.0507	0.000000	5.411463e+00	1.037464e+03	1.214062e+01	62.3793	1	0
110	3	388.6601	1	2.2671	0.029657	4.477138e+00	4.362675e+02	1.244902e+01	0.6626	1	1
110	0	391.0593	1	1.1178	0.000000	3.126184e+00	5.460180e+02	6.880809e+00	98.1181	1	0
111	3	392.3255	3	2.7845	0.001865	4.163194e+00	5.210720e+02	1.024139e+01	38.9414	1	1
111	0	395.2424	3	1.4513	0.000000	2.236293e+00	3.979318e+02	9.151687e+00	58.2094	1	0
112	3	396.8259	4	2.6014	-0.008125	3.068041e+00	3.086058e+02	1.576362e+01	0.5406	1	1
112	0	399.5763	4	1.2512	0.000000	2.795932e+00	4.883225e+02	7.130600e+00	89.0808	1	0
113	3	400.9766	1	2.3514	0.039996	3.775120e+00	3.695248e+02	1.500446e+01	0.4083	1	1
113	0	403.4602	1	1.2513	0.000000	4.197454e+00	7.695075e+02	8.192206e+00	61.0310	1	0
114	3	404.8605	4	2.1680	0.003018	2.698918e+00	2.725323e+02	1.358284e+01	7.9407	1	1
114	0	407.1608	4	1.2012	0.000000	1.514077e+00	2.712124e+02	7.595039e+00	100.0000	1	0
115	3	408.4944	2	1.8847	0.030609	3.660651e+00	4.455667e+02	8.296731e+00	10.7745	1	1
115	0	410.5361	2	0.8007	0.000000	3.249048e+00	5.757088e+02	5.213218e+00	68.2121	1	0
116	3	411.4692	3	2.7007	0.026315	6.765353e+00	7.821992e+02	1.192652e+01	36.6697	1	1
116	0	414.3181	3	1.5505	0.000000	3.131931e+00	5.561161e+02	5.548317e+00	59.1152	1	0
117	3	416.0009	1	2.7835	0.014007	5.689919e+00	7.057148e+02	1.636442e+01	39.6125	1	1
117	0	418.9333	1	1.0176	0.000000	3.991713e+00	7.158360e+02	1.150491e+01	74.9148	1	0
118	3	420.0995	2	1.8002	-0.002982	2.911254e+00	3.057331e+02	1.259710e+01	2.9584	1	1
118	0	422.0316	2	0.8344	0.000000	4.951576e+00	9.003832e+02	1.270090e+01	69.3849	1	0
119	3	422.9980	4	2.3172	-0.002145	2.372306e+00	2.739845e+02	7.257015e+00	84.9491	1	1
119	0	425.4638	4	1.1007	0.000000	1.643099e+00	2.889135e+02	4.883971e+00	97.2585	1	0
120	3	426.6967	3	2.9681	-0.018000	5.016633e+00	5.575845e+02	1.563254e+01	94.5963	1	1
120	0	429.8643	3	1.6347	0.000000	2.732132e+00	4.777859e+02	8.823750e+00	66.9321	1	0
121	3	431.6312	1	2.3682	0.044079	3.135235e+00	3.743535e+02	1.165448e+01	29.1873	1	1
121	0	434.1483	1	1.1180	0.000000	5.077095e+00	9.328041e+02	1.205370e+01	56.1739	1	0
122	3	435.4151	4	2.1015	0.016046	3.647124e+00	3.597136e+02	1.267091e+01	3.8546	1	1
122	0	437.6988	4	0.9846	0.000000	1.671048e+00	2.924211e+02	2.551016e+00	88.6992	1	0
123	3	438.8156	2	2.1348	0.036943	2.840613e+00	3.280944e+02	9.879378e+00	86.2985	1	1
123	0	441.0993	2	0.7011	0.000000	4.109003e+00	7.648578e+02	8.887856e+00	95.4277	1	0
124	3	441.9328	3	2.3347	0.021268	6.415297e+00	6.835657e+02	1.521324e+01	4.7332	1	1
124	0	444.3999	3	1.4680	0.000000	2.740211e+00	4.965491e+02	7.658724e+00	59.8003	1	0
125	3	446.0241	1	1.9835	0.081569	4.881764e+00	6.142974e+02	1.130265e+01	53.5111	1	1
