Event Number	Event Type	Onset
395	return	369.4154376050
396	rest	370.1322196220
397	cue	382.1506369590
398	trial	382.6711461610
399	return	382.7877976560
400	trial	383.4209002820
401	return	384.1539700631
402	trial	384.8703460101
403	return	385.7533992961
404	trial	386.5192904200
405	return	387.3189725450
406	trial	388.1520581461
407	return	388.8685178140
408	trial	389.5849342931
409	return	390.3021517460
410	trial	391.0187676541
411	return	392.1689704050
412	trial	392.8857839201
413	return	393.6024582940
414	trial	394.3192977731
415	return	395.1027850331
416	trial	395.8195638510
417	return	396.5362882380
418	trial	397.2531927481
419	return	398.1531568400
420	trial	398.8533102100
421	return	399.5700243841
422	trial	400.2868977510
423	return	401.0150346220
424	trial	401.8037200230
425	return	402.6372678580
426	trial	403.3539865171
427	return	404.2373831250
428	trial	404.9638069300
429	return	405.6800479030
430	rest	406.3131687030
431	cue	418.3424939651
432	trial	418.8756082550
433	return	419.7420357610
434	trial	420.4579006961
435	return	421.3076597031
436	trial	422.0573805760
437	return	422.7737655770
438	trial	423.4901931850
439	return	424.6906796830
440	trial	425.4073206011
441	return	426.2074820200
442	trial	426.8408779470
443	return	427.5577081561
444	trial	428.2078085750
445	return	429.2579898241
446	trial	429.9747308741
447	return	430.6915329840
448	trial	431.4249186340
449	return	432.1417758280
450	trial	432.8585029830
451	return	433.7086350850
452	trial	434.3421218271
453	return	435.0702395540
454	trial	435.7867357701
455	return	436.5757767670
456	trial	437.7759786231
457	return	438.7427624760
458	trial	439.4687720780
459	return	440.1851914481
460	trial	440.8682020181
461	return	441.6597842070
462	trial	442.3768271831
463	return	443.0933883940
464	trial	443.8101657591
465	return	444.5336960350
466	trial	445.1668175950
467	return	446.8828666690
468	trial	447.9991519190
469	return	448.7156311360
470	trial	449.4444114410
471	return	450.1818018151
472	trial	450.8982170611
473	return	451.7313267071
474	trial	452.4476731031
475	return	453.1641156670
476	trial	453.8138794231
477	return	454.6303481481
478	trial	455.3467673170
479	return	456.0631009530
480	trial	456.7794972800
481	return	457.4959849340
482	trial	458.1457323540
483	return	458.9792267850
484	trial	459.7461375610
485	return	460.5294723960
486	trial	461.2461716190
487	return	462.9464378010
488	trial	463.6966235781
489	return	464.4465787550
490	trial	465.1634691490
491	return	465.8803246530
492	trial	466.6095940660
493	return	467.4638108460
494	trial	468.1805858490
495	return	468.9087638680
496	trial	469.6252203811
497	return	470.6143474560
498	trial	471.3310728141
499	return	473.1146835020
500	trial	473.8148113891
501	return	474.6816586050
502	trial	475.4066540790
503	return	476.2318702590
504	trial	476.9486870330
505	return	477.8391078870
506	trial	478.5556695641
507	return	479.3053123780
508	trial	479.9491524850
509	return	480.9048822470
510	trial	481.5378949540
511	return	482.2543679720
512	trial	482.8995676390
513	return	483.6162794750
514	trial	484.2533539450
515	return	485.0201371190
516	trial	486.4862448700
517	return	487.4192912170
518	trial	488.0523947850
519	return	488.9354130960
520	trial	489.6518263831
521	return	490.3684556261
522	trial	491.0846269210
523	return	491.8177860030
524	trial	492.5342722010
525	return	493.4678865731
526	trial	494.1845653490
527	return	494.9013419161
528	rest	495.6181123410
529	cue	507.6366385070
530	trial	508.1535539640
531	return	509.3869396630
532	trial	510.1115065811
533	return	510.8279927050
534	trial	511.4612340140
535	return	512.3109316010
536	trial	513.0274348811
537	return	513.7937306750
538	trial	514.5101494821
539	return	515.2379319171
540	trial	515.9546111131
541	return	516.6714431930
542	trial	517.3924726730
543	return	519.8583001001
544	trial	521.1914278211
545	return	522.0410725221
546	trial	522.7573506740
547	return	523.4738353711
548	trial	524.1901766231
549	return	524.9232623550
550	trial	525.6896971021
551	return	526.4061444741
552	trial	527.1231062750
553	return	528.0231946841
554	trial	528.7399633001
555	return	529.4568405740
556	trial	530.1734346950
557	return	530.9069508890
558	trial	531.5402996080
559	return	532.5237365570
560	trial	533.2906611470
561	return	534.6075375050
562	rest	535.3241983061
