Trial	Type	Target #	Time to Target	Endpoint Error	Est. Avg. Error Mag	Accum. Error x dMagProj	Max Error Mag.	Max Error Pos. (% of trajectory)	Feedback	Reached Target
37	2	4	8.173799e-01	-3.426815e-01	1.412095e+01	1.306187e+03	3.300000e+01	100	0	1
38	2	2	5.673626e-01	6.214690e-01	2.246855e+01	1.741313e+03	5.550000e+01	100	0	1
39	2	3	-1.952534e+05	-6.024024e-03	5.000000e-01	4.150000e+01	5.000000e-01	2.108434e+00	1	0
40	2	1	7.341026e-01	6.123234e-17	3.243209e-15	3.243209e-13	6.123234e-15	100	1	1
41	2	2	7.674422e-01	-2.518886e-03	2.500000e-01	2.481250e+01	2.500000e-01	2.518892e-01	1	1
42	2	4	7.836408e-01	2.449294e-16	1.225494e-14	1.173411e-12	2.345199e-14	100	1	1
43	2	1	-1.952478e+05	-6.172761e-03	5.000000e-01	4.050000e+01	5.000000e-01	3.086420e-01	1	0
44	2	3	8.669208e-01	1.836970e-16	9.411778e-15	9.223542e-13	1.800231e-14	100	1	1
45	2	4	1.100290e+00	-2.325569e-01	1.217303e+01	1.156437e+03	2.250000e+01	100	0	1
46	2	2	7.172211e-01	1.263081e-01	4.171296e+00	3.941875e+02	1.200000e+01	100	1	1
47	2	3	-1.952422e+05	-3.310961e-01	3.784794e+00	1.835625e+02	1.100000e+01	100	0	0
48	2	1	7.670361e-01	6.123234e-17	3.107463e-15	3.022007e-13	5.924229e-15	100	1	1
49	2	2	9.838818e-01	1.224647e-16	6.262220e-15	6.121320e-13	1.197092e-14	100	1	1
50	2	4	7.502805e-01	-1.853479e-01	1.013411e+01	9.728750e+02	1.800000e+01	100	0	1
51	2	1	8.507615e-01	6.123234e-17	3.087343e-15	2.971567e-13	5.893613e-15	100	1	1
52	2	3	7.674448e-01	1.836970e-16	9.390864e-15	9.179570e-13	1.795638e-14	100	1	1
53	2	4	1.117435e+00	-2.624666e-03	2.500000e-01	2.381250e+01	2.500000e-01	2.624672e-01	1	1
54	2	2	7.674109e-01	9.088815e-02	2.316456e+00	2.287500e+02	9.000000e+00	100	1	1
55	2	3	-1.952310e+05	-3.028029e+00	1.912479e+00	2.419473e+02	6.500000e+00	9.683819e+01	0	0
56	2	1	8.008709e-01	6.123234e-17	2.604201e-15	3.164105e-13	5.847688e-15	100	1	1
57	2	2	9.674520e-01	1.224647e-16	6.641786e-15	6.874249e-13	1.267509e-14	100	1	1
58	2	4	5.839801e-01	-1.596681e-01	7.913636e+00	7.616875e+02	1.550000e+01	100	0	1
59	2	1	7.677778e-01	6.123234e-17	3.125895e-15	2.985230e-13	5.847688e-15	100	1	1
60	2	3	6.006624e-01	1.836970e-16	9.365455e-15	9.037664e-13	1.772676e-14	100	1	1
61	2	4	9.841027e-01	2.998207e-01	1.210417e+01	1.125688e+03	2.875000e+01	100	0	1
62	2	2	6.840790e-01	1.224647e-16	6.287277e-15	6.145813e-13	1.197092e-14	100	1	1
63	2	3	-1.952198e+05	-3.111197e+00	6.178010e-01	5.900000e+01	2.250000e+00	100	0	0
64	2	1	7.342393e-01	5.080628e-01	2.372722e+01	2.799812e+03	4.900000e+01	100	0	1
