Trial	Type	Target #	Time to Target	Endpoint Error	Est. Avg. Error Mag	Accum. Error x dMagProj	Max Error Mag.	Max Error Pos. (% of trajectory)	Feedback	Reached Target
255	3	1	9.846330e-01	1.385548e-01	1.651197e+01	1.554856e+03	2.448841e+01	5.455979e+01	1	1
256	3	3	9.000436e-01	1.848437e-01	2.949413e+01	2.768343e+03	4.597368e+01	6.821041e+01	0	1
257	1	3	7.673298e-01	-1.304344e-01	6.497380e+00	6.181648e+02	1.248047e+01	100	1	1
258	1	1	5.343010e-01	-8.314985e-02	3.232624e+00	3.636702e+02	9.375977e+00	100	1	1
259	1	2	5.182989e-01	-1.633300e-01	1.825980e+01	1.972129e+03	2.213965e+01	9.647727e-01	0	1
260	1	4	7.188922e-01	-1.482705e-01	6.309251e+00	6.123979e+02	1.449805e+01	100	1	1
261	1	3	5.014701e-01	-6.646745e-02	7.706111e+00	7.538443e+02	9.637695e+00	6.627501e+01	1	1
262	1	2	7.505374e-01	-7.703276e-02	3.809864e+00	3.642699e+02	7.379883e+00	100	1	1
263	1	1	7.853406e-01	-1.997466e-02	6.731912e+00	6.433512e+02	1.180664e+01	8.419289e+01	1	1
264	1	4	6.512662e-01	-4.084064e-02	5.566247e+00	5.306308e+02	8.844727e+00	7.404475e+01	1	1
265	1	1	7.498474e-01	-8.405592e-02	3.553400e+00	3.368616e+02	7.987305e+00	9.835179e+01	1	1
266	1	3	7.675454e-01	-6.454388e-02	6.029245e+00	5.720894e+02	7.435547e+00	8.380453e+01	1	1
267	1	2	9.009544e-01	-1.194249e-02	3.624491e+00	3.520853e+02	8.019531e+00	7.542223e+01	1	1
268	1	4	7.671114e-01	-1.088158e-01	4.578430e+00	4.366051e+02	1.041797e+01	9.180645e+01	1	1
269	1	1	5.506825e-01	-1.398778e-01	3.572737e+00	3.389948e+02	1.335937e+01	100	1	1
270	1	3	6.837412e-01	-2.271222e-02	3.263195e+00	3.118518e+02	3.473633e+00	2.441549e+01	1	1
271	1	4	7.170784e-01	-9.199683e-03	2.470221e+00	2.357276e+02	3.375977e+00	7.143208e+01	1	1
272	1	2	6.835275e-01	2.841735e-02	3.139010e+00	3.032547e+02	4.830078e+00	8.840761e+01	1	1
273	2	2	6.840360e-01	-1.066550e-01	6.826238e+00	6.562188e+02	1.029199e+01	9.476224e+01	1	1
274	2	4	6.183910e-01	-1.700943e-02	6.484677e-01	6.205722e+01	1.627930e+00	100	1	1
275	2	1	5.507213e-01	-1.415380e-02	7.657305e-01	7.512310e+01	1.388672e+00	100	1	1
276	2	3	6.008583e-01	1.808478e-02	9.984725e-01	9.585336e+01	1.736328e+00	100	1	1
277	2	4	6.013238e-01	2.107083e-02	4.667908e+00	4.546834e+02	6.219727e+00	6.684312e+01	1	1
278	2	2	5.340853e-01	-1.361613e-02	1.102113e+00	1.054390e+02	1.563477e+00	8.384746e+01	1	1
279	2	3	5.673456e-01	3.308944e-02	1.714897e+00	1.664003e+02	3.211914e+00	100	1	1
280	2	1	5.013982e-01	4.356494e-02	3.317237e+00	3.229641e+02	4.244141e+00	100	1	1
281	2	2	7.498246e-01	-2.008995e-02	2.096297e+00	1.992895e+02	3.125000e+00	6.237455e+01	1	1
282	2	4	5.676953e-01	-6.375514e-02	4.146302e+00	4.007539e+02	6.142578e+00	8.895153e+01	1	1
283	2	1	5.343947e-01	-8.022589e-02	3.654726e+00	3.679673e+02	8.094727e+00	100	1	1
284	2	3	6.176624e-01	1.548618e-02	6.314607e-01	6.099947e+01	1.496094e+00	100	1	1
285	2	4	5.515654e-01	-4.302473e-02	2.739083e+00	2.617644e+02	4.635742e+00	7.547108e+01	1	1
286	2	2	5.848896e-01	-7.316891e-02	3.572182e+00	3.554147e+02	7.292969e+00	9.005231e+01	1	1
287	2	3	5.337598e-01	5.163073e-02	1.844663e+00	1.766337e+02	4.948242e+00	100	1	1
288	2	1	4.847579e-01	-3.678920e-03	1.768122e+00	1.802276e+02	3.010742e+00	4.557378e+01	1	1
289	1	3	6.519980e-01	5.549899e-02	3.333308e+00	3.749939e+02	6.250000e+00	100	1	1
290	1	1	5.170849e-01	-5.332994e-02	2.068651e+00	2.224507e+02	5.740234e+00	100	1	1
291	1	2	5.674747e-01	1.273673e-02	2.021742e+00	1.928256e+02	3.038086e+00	7.405724e+01	1	1
292	1	4	6.006413e-01	-3.015123e-02	7.574175e-01	7.384302e+01	2.940430e+00	100	1	1
293	1	1	5.677190e-01	-5.757006e-02	2.049147e+00	2.037101e+02	5.729492e+00	100	1	1
294	1	3	7.017388e-01	1.933006e-03	3.139028e+00	3.092402e+02	5.105469e+00	1.909813e+01	1	1
295	1	2	5.006892e-01	-6.118699e-02	3.839928e+00	3.809703e+02	6.078125e+00	8.319881e+01	1	1
296	1	4	6.007427e-01	1.705888e-02	5.082613e-01	4.916783e+01	1.650391e+00	100	1	1
297	1	1	6.334764e-01	-3.221344e-02	1.679989e+00	1.596596e+02	3.062500e+00	100	1	1
298	1	4	6.167740e-01	-3.453497e-02	1.775482e+00	1.695290e+02	3.298828e+00	8.799693e+01	1	1
299	1	2	4.686189e-01	1.482447e-02	4.161307e+00	4.119816e+02	5.895508e+00	7.106107e+01	1	1
300	1	3	5.175261e-01	2.375855e-02	1.573169e+00	1.565195e+02	2.364258e+00	100	1	1
301	1	4	5.007452e-01	-2.774901e-03	3.395478e+00	3.274182e+02	6.417969e+00	3.553402e+01	1	1
302	1	1	4.337853e-01	-5.088412e-02	3.081584e+00	2.973427e+02	4.914062e+00	100	1	1
303	1	3	5.515987e-01	1.208761e-01	5.801215e+00	5.756743e+02	1.205371e+01	100	1	1
304	1	2	4.508514e-01	-7.348795e-02	4.567010e+00	4.894907e+02	7.890625e+00	100	1	1
305	3	2	1.084717e+00	3.832095e-01	3.644459e+01	3.293454e+03	4.877103e+01	5.862854e+01	0	1
306	3	4	7.799653e-01	4.243150e-01	2.902758e+01	2.548262e+03	4.481496e+01	7.944073e+01	0	1
307	3	3	4.168363e-01	6.429480e-01	3.133320e+01	2.542089e+03	6.077804e+01	100	0	1
308	3	1	7.000111e-01	4.543475e-01	3.476992e+01	3.087014e+03	4.515609e+01	8.527218e+01	0	1
309	3	3	9.116365e-01	1.221816e-01	1.325603e+01	1.261019e+03	2.144108e+01	6.728078e+01	1	1
310	3	2	6.004602e-01	4.191253e-01	2.304059e+01	2.081657e+03	4.123455e+01	9.347662e+01	0	1
311	3	1	8.504208e-01	-1.509722e-02	5.811698e+00	5.754612e+02	8.266382e+00	4.996687e+01	1	1
312	3	4	7.344367e-01	4.470810e-01	3.547130e+01	3.104705e+03	5.356886e+01	8.141346e+01	0	1
313	3	3	7.181786e-01	1.387434e-01	1.268320e+01	1.205029e+03	2.689561e+01	7.906519e+01	1	1
314	3	4	1.100553e+00	7.986929e-02	5.688764e+00	5.600438e+02	1.882465e+01	6.776112e+01	1	1
315	3	2	8.337221e-01	1.061921e-01	2.212601e+01	2.101181e+03	3.289842e+01	5.209747e+01	1	1
316	3	1	9.687538e-01	6.446898e-02	2.292393e+01	2.232549e+03	3.593815e+01	5.858546e+01	1	1
317	3	3	7.517500e-01	2.850846e-01	2.351297e+01	2.244729e+03	2.920613e+01	8.765370e+01	0	1
318	3	2	6.847800e-01	2.958648e-01	2.166930e+01	2.005453e+03	3.226175e+01	8.646810e+01	0	1
319	3	4	1.384003e+00	1.501931e-02	1.887290e+01	1.825289e+03	2.567820e+01	2.112268e+01	1	1
320	3	1	1.101527e+00	8.947185e-02	1.560910e+01	1.505331e+03	2.534950e+01	5.620404e+01	1	1
