Trial	Type	Onset	Target #	Time to Target	Endpoint Error	Est. Avg. Error Mag	Accum. Error x dMagProj	Max Error Mag.	Max Error Pos. (% of trajectory)	Feedback	Target (1)/Return (0)
51	0	114.7001	2	0.5021	0.000000	1.459259e+01	2.645065e+03	2.234595e+01	53.0428	1	0
52	3	115.3512	1	1.2017	0.130708	1.552982e+01	1.589173e+03	3.094381e+01	59.7625	0	1
52	0	116.7178	1	0.5017	0.000000	1.282591e+01	2.513793e+03	1.692567e+01	53.3026	1	0
53	3	117.3848	2	0.9843	0.072868	1.334507e+01	1.419420e+03	2.360184e+01	72.7845	1	1
53	0	118.5348	2	0.5188	0.000000	7.303425e+00	1.433771e+03	1.709960e+01	98.4564	1	0
54	3	119.2518	4	0.9683	0.121278	8.295462e+00	7.876788e+02	1.276974e+01	90.0965	1	1
54	0	120.3855	4	0.4011	0.000000	4.522986e+00	8.951049e+02	1.674429e+01	100.0000	1	0
55	3	121.1015	3	0.6355	0.336967	1.839891e+01	1.660981e+03	3.248985e+01	95.1532	0	1
55	0	121.9017	3	0.8015	0.000000	1.567822e+01	2.858487e+03	2.378565e+01	52.1128	1	0
56	3	122.8516	1	1.1849	0.096573	1.743404e+01	1.687104e+03	3.599804e+01	64.4311	1	1
56	0	124.1853	1	0.4848	0.000000	8.806831e+00	1.764548e+03	1.705455e+01	97.5991	1	0
57	3	124.9029	4	1.1675	-0.040215	1.040850e+01	1.077617e+03	1.775545e+01	70.0357	1	1
57	0	126.2360	4	0.6020	0.000000	8.759659e+00	1.746036e+03	3.325390e+01	90.3901	1	0
58	3	127.0024	3	0.6518	0.207399	1.467879e+01	1.384980e+03	2.121665e+01	90.2637	0	1
58	0	127.8020	3	0.5859	0.000000	1.355044e+01	2.637295e+03	1.679361e+01	90.1703	1	0
59	3	128.5531	2	1.1509	0.202646	1.670504e+01	1.565232e+03	3.167319e+01	58.5492	0	1
59	0	129.8533	2	0.4854	0.000000	1.160273e+01	2.179639e+03	1.849407e+01	53.5432	1	0
60	3	130.5030	1	1.4347	0.067446	1.289521e+01	1.227421e+03	2.594912e+01	47.2191	1	1
60	0	132.0863	1	0.4685	0.000000	6.932685e+00	1.287213e+03	1.216230e+01	89.3225	1	0
61	3	132.8038	3	1.1841	0.058896	9.638249e+00	9.276970e+02	1.539303e+01	55.9059	1	1
61	0	134.1366	3	0.5184	0.000000	6.176302e+00	1.211037e+03	1.514807e+01	91.8555	1	0
62	3	134.8534	1	1.3687	0.051521	1.568381e+01	1.580590e+03	3.558952e+01	62.6812	1	1
62	0	136.3710	1	0.5516	0.000000	6.662687e+00	1.301757e+03	9.309480e+00	53.8632	1	0
63	3	137.0881	4	1.3342	-0.056983	1.184162e+01	1.258570e+03	2.181456e+01	74.2749	1	1
63	0	138.5714	4	0.6518	0.000000	1.110921e+01	2.311654e+03	3.567720e+01	82.5781	1	0
64	3	139.3879	2	1.4514	0.006173	2.295382e+01	2.472407e+03	4.248532e+01	69.1325	1	1
64	0	140.9888	2	0.5180	0.000000	6.095482e+00	1.207857e+03	7.997611e+00	95.8651	1	0
