Event Number	Event Type	Onset
99	cue	96.0144928450
100	trial	96.5312694710
101	return	97.8980221020
102	trial	98.6149622030
103	return	99.3734645949
104	trial	100.0898437460
105	return	100.8063068670
106	trial	101.4394622240
107	return	102.3890941550
108	trial	103.1055696240
109	return	103.8322699780
110	trial	105.1049032260
111	return	105.8214358430
112	trial	106.8709980070
113	return	107.5873842950
114	trial	108.3037728490
115	return	109.8366200860
116	trial	110.6530446500
117	return	111.3694402711
118	trial	112.0858773480
119	return	112.8689634460
120	trial	113.5021038210
121	return	114.4351309860
122	trial	115.5680933080
123	return	116.2843942000
124	trial	117.0010360820
125	return	117.9844880410
126	trial	118.8178360340
127	return	119.5347147400
128	trial	120.2514525380
129	return	121.5850006690
130	trial	122.3020239350
131	return	123.0685919770
132	trial	123.7854628670
133	return	124.5021012290
134	trial	125.2313677630
135	return	126.6024717940
136	trial	127.3525735240
137	return	128.0693559300
138	trial	128.7969282300
139	return	129.5133685470
140	trial	130.1530176430
141	return	130.9531340490
142	trial	131.6792168140
143	return	132.3956487210
144	trial	133.3453064710
145	return	134.0700168910
146	trial	134.7037425489
147	return	135.6112861671
148	trial	136.3276809900
149	return	138.0270621470
150	trial	138.8101711629
151	return	139.5266033360
152	trial	140.2545263880
153	return	141.0427615400
154	trial	142.0257792280
155	return	142.7422338140
156	trial	143.4586640780
157	return	144.1916650420
158	trial	144.9081876340
159	return	146.1911482270
160	trial	146.9074825660
161	return	147.7071362870
162	trial	148.3402369750
163	return	149.0567622160
164	trial	149.7898594170
165	return	150.5061638170
166	trial	151.3061874710
167	return	152.0229714410
168	trial	153.1565278800
169	return	153.8732284420
170	trial	154.6567722680
171	return	155.5568284410
172	trial	156.2736254990
173	return	156.9904455340
174	trial	157.7071737800
175	return	159.7241712339
176	trial	160.4410417330
177	return	161.2244257490
178	trial	161.8690711200
179	return	162.7246414250
180	trial	163.4413931870
181	return	164.1581368530
182	trial	164.8415567100
183	return	165.5678877420
184	trial	166.2841788450
185	return	168.5755734179
186	trial	169.5923364090
187	return	170.3162279050
188	trial	171.0322252651
189	return	172.0157163109
190	trial	173.1984866330
191	return	173.9816342540
192	trial	174.6981147320
193	return	175.4645096480
194	trial	176.1808718460
195	return	176.9140525190
196	rest	177.7137473200
197	cue	189.7454027360
198	trial	190.2621628320
199	return	191.9624300620
200	trial	192.6792036310
201	return	194.3127590360
202	trial	195.0295385480
203	return	195.7464338531
204	trial	196.4740528400
205	return	197.1905455430
206	trial	197.9069811790
207	return	199.2136129790
208	trial	199.9302519710
209	return	200.9804948100
210	trial	201.7056235670
211	return	202.4221285291
212	trial	203.1384783289
213	return	203.8549264210
214	trial	204.5713282430
215	return	205.5043764970
216	trial	206.2207696449
217	return	207.0038346830
218	trial	207.7702572610
219	return	208.4867097019
220	trial	209.2030505880
221	return	209.9191352980
222	trial	210.6360494531
223	return	212.2687101340
224	trial	212.9018895640
225	return	213.6182521980
226	trial	214.3514343530
227	return	215.2177859560
228	trial	215.9508240341
229	return	216.6672507400
230	trial	217.5669965760
231	return	219.2832725790
232	trial	220.0000181179
233	return	220.7167994400
234	trial	221.4336729230
235	return	222.2504583390
236	trial	222.8838418100
237	return	224.3340181269
238	trial	225.1840627230
239	return	225.9008885419
240	trial	226.6177169140
241	return	227.5011380600
242	trial	228.3345902010
243	return	229.0514522800
244	trial	229.7795413421
245	return	230.4959369840
246	trial	231.2123926610
247	return	231.9287563940
248	trial	232.7352648680
249	return	233.4521932730
250	trial	234.1689025480
251	return	236.5105185790
252	trial	237.2268831549
253	return	237.9433939040
254	trial	238.6598776220
255	return	239.3762503699
256	trial	240.0760520740
257	return	240.7924647350
258	trial	241.5255574679
259	return	242.2420121880
260	trial	242.9584780590
261	return	243.6870133670
262	trial	244.3246019350
263	return	245.2910099960
264	trial	246.3405850920
265	return	247.0570757040
266	trial	247.7067531369
267	return	248.5564130259
268	trial	249.2729316590
269	return	250.9557448260
270	trial	251.7554839361
271	return	252.4718698330
272	trial	253.2384549890
273	return	254.1218947460
274	trial	254.9220329029
275	return	255.6388825160
276	trial	256.2722294440
277	return	257.0057258460
278	trial	257.7224453310
279	return	258.4392617710
280	trial	259.1560541270
281	return	260.0728604100
282	trial	260.7896649840
283	return	261.5064350250
284	trial	262.1519880920
285	return	262.8683659000
286	trial	263.5899302170
287	return	264.8068207810
288	trial	265.6071274080
289	return	266.4571781360
290	trial	267.2905293040
291	return	268.0240620940
292	trial	268.7496942220
293	return	269.5410656640
294	rest	270.2910901950
295	cue	282.3118540030
296	trial	282.8450456311
297	return	283.9445375650
298	trial	284.7776671390
299	return	285.5606046950
300	trial	286.3771255011
301	return	287.1436274840
302	trial	287.7770102100
303	return	288.4938419940
304	trial	289.2106405300
305	return	289.9440323000
306	trial	290.6608037470
307	return	291.7109842791
308	trial	292.4779038480
309	return	293.1946389050
310	trial	293.9113999370
311	return	294.8115081980
312	trial	295.5615689420
313	return	296.3950575450
314	trial	297.1951950950
315	return	297.9120246380
316	trial	298.5564056800
317	return	300.0956382829
318	trial	300.8123976931
319	return	301.5291572399
320	trial	302.2459241000
321	return	303.1294005710
322	trial	303.8545129790
323	return	304.9041938800
324	trial	305.6297914560
325	return	306.3465413071
326	trial	307.0633182500
327	return	307.7801419770
328	trial	308.4196758050
329	return	309.3027073740
330	trial	309.9471334720
331	return	310.6639433490
332	trial	311.4686505240
333	return	312.2350621230
334	trial	312.9681575900
335	return	313.6845655530
336	trial	314.4009668420
337	return	315.1174444790
338	trial	315.8505194969
339	return	316.5669941370
340	trial	317.2000658690
341	return	318.2663146300
342	trial	318.9827792360
343	return	319.6992674550
344	trial	320.4156510910
345	return	321.1654970030
346	trial	322.5822693820
347	return	323.2991875010
348	trial	323.9325626650
349	return	324.6493908270
350	trial	325.2994484070
351	return	326.0162623629
352	trial	326.7329862840
353	return	328.0331733420
354	trial	328.7499938970
355	return	329.5001882900
356	trial	330.2168594790
357	return	330.9336604479
358	trial	331.6617817490
359	return	332.7506050270
360	trial	333.4840837100
361	return	334.2008886579
362	trial	335.0010439070
363	return	335.7511479500
364	trial	336.4677781340
365	return	337.4932223581
366	trial	338.4595672280
367	return	339.1849641360
368	trial	339.9017036340
369	return	340.6185273430
370	trial	341.2753140880
371	return	341.9917067450
372	trial	342.7747074660
373	return	343.4911767479
374	trial	344.2189715781
375	return	345.0407773450
376	trial	345.7570711360
377	return	347.0400135320
378	trial	347.7563752300
379	return	348.4728907420
380	trial	349.6391606660
381	return	350.3555652340
382	trial	351.5218819110
383	return	352.2382912860
384	trial	352.9546841549
385	return	353.6711507890
386	trial	354.3875640020
387	return	358.0878944030
388	trial	358.8213106809
389	return	359.5381995540
390	trial	360.3882267680
391	return	361.2215700740
392	rest	362.0551413570
393	cue	374.0736790720
394	trial	374.5903681960
395	return	376.0135909580
396	trial	376.8299318640
397	return	377.6963949919
398	trial	378.4127728801
399	return	379.1291725000
400	trial	379.7744969050
401	return	380.4953355320
402	trial	381.2119153150
403	return	381.9282035429
404	trial	382.6447390170
405	return	383.9942853500
406	trial	384.7105723950
407	return	385.6436311360
408	trial	386.3601395210
409	return	387.0931296150
410	trial	387.9596429210
411	return	388.6758876001
412	trial	389.3092797420
413	return	390.6260706850
414	trial	391.3096175910
415	return	392.0264128940
416	trial	392.8597470120
417	return	393.6266437740
418	trial	394.4100946489
419	return	395.2934517330
420	trial	396.0102953539
421	return	396.7270346470
422	trial	397.4563658220
423	return	398.1772912740
424	trial	398.8940420609
425	return	399.7608527160
426	trial	400.4776866040
427	return	401.2111299270
428	trial	401.9278587500
429	return	402.9446400820
430	trial	403.6709530409
431	return	404.3873064220
432	trial	405.0205047380
