Trial	Type	Target #	Time to Target	Endpoint Error	Est. Avg. Error Mag	Accum. Error x dMagProj	Max Error Mag.	Max Error Pos. (% of trajectory)	Feedback	Reached Target
185	3	2	-1.852310e+05	0	0	0	0	0	1	0
186	3	4	-1.852289e+05	0	0	0	0	0	1	0
187	3	1	-1.852268e+05	0	0	0	0	0	1	0
188	3	3	-1.852247e+05	0	0	0	0	0	1	0
189	3	1	-1.852226e+05	0	0	0	0	0	1	0
190	3	3	-1.852205e+05	0	0	0	0	0	1	0
191	3	4	-1.852184e+05	0	0	0	0	0	1	0
192	3	2	-1.852163e+05	0	0	0	0	0	1	0
193	1	1	-1.852024e+05	0	0	0	0	0	1	0
194	1	2	-1.852010e+05	0	0	0	0	0	1	0
195	1	3	-1.851996e+05	0	0	0	0	0	1	0
196	1	4	-1.851982e+05	0	0	0	0	0	1	0
197	1	3	-1.851968e+05	0	0	0	0	0	1	0
198	1	4	-1.851954e+05	0	0	0	0	0	1	0
199	1	2	-1.851940e+05	0	0	0	0	0	1	0
200	1	1	-1.851926e+05	0	0	0	0	0	1	0
201	1	4	-1.851912e+05	0	0	0	0	0	1	0
202	1	2	-1.851898e+05	0	0	0	0	0	1	0
203	1	3	-1.851884e+05	0	0	0	0	0	1	0
204	1	1	-1.851870e+05	0	0	0	0	0	1	0
205	1	4	-1.851856e+05	0	0	0	0	0	1	0
206	1	3	-1.851842e+05	0	0	0	0	0	1	0
207	1	1	-1.851828e+05	0	0	0	0	0	1	0
208	1	2	-1.851814e+05	0	0	0	0	0	1	0
