Trial	Type	Target #	Time to Target	Endpoint Error	Est. Avg. Error Mag	Accum. Error x dMagProj	Max Error Mag.	Max Error Pos. (% of trajectory)	Feedback	Reached Target
116	1	1	7.508413e-01	4.651856e-02	1.735921e+00	1.683504e+02	4.514648e+00	100	1	1
117	1	2	7.174591e-01	6.567608e-02	6.189713e+00	5.963704e+02	7.900391e+00	8.242872e+01	1	1
118	1	4	8.351063e-01	-4.546832e-02	2.399965e+00	2.289647e+02	4.340820e+00	100	1	1
119	1	1	8.009424e-01	-3.276978e-02	1.893974e+00	1.805490e+02	3.125000e+00	7.094739e+01	1	1
120	1	3	8.167716e-01	2.277646e-02	1.746990e+00	1.664076e+02	2.952148e+00	6.891942e+01	1	1
121	1	1	8.173652e-01	-3.407909e-02	2.126262e+00	2.057408e+02	3.993164e+00	6.312321e+01	1	1
122	1	3	6.342873e-01	-1.790869e-03	4.576807e+00	4.442408e+02	6.511719e+00	4.400712e+01	1	1
123	1	4	9.172313e-01	3.419281e-02	1.532513e+00	1.483200e+02	3.310547e+00	100	1	1
124	1	2	7.668772e-01	2.781142e-02	2.075612e+00	2.000108e+02	2.680664e+00	100	1	1
125	1	1	8.516321e-01	-5.652897e-02	5.534355e+00	5.410913e+02	6.327148e+00	7.318311e+01	1	1
126	1	3	6.006418e-01	-8.333756e-02	6.732877e+00	6.430161e+02	8.845703e+00	7.554603e+01	1	1
127	1	2	6.499873e-01	-4.719479e-02	7.731081e-01	7.390053e+01	4.514648e+00	100	1	1
128	1	4	5.679553e-01	-9.743675e-03	8.445099e-01	8.269187e+01	9.541016e-01	3.137224e+01	1	1
129	3	1	1.467652e+00	2.348235e-02	1.818005e+01	1.727548e+03	2.887537e+01	5.490589e+01	1	1
130	3	2	-3.510031e+04	1.286234e-02	2.792845e+01	2.458656e+03	3.855320e+01	6.750414e+01	1	0
131	3	4	1.117232e+00	1.456147e-01	2.377796e+01	2.311519e+03	4.177454e+01	6.021353e+01	1	1
132	3	3	9.169490e-01	1.414700e-01	2.381565e+01	2.296945e+03	3.528421e+01	6.225460e+01	1	1
133	3	4	1.250498e+00	8.835103e-02	1.670332e+01	1.585827e+03	2.645919e+01	5.024184e+01	1	1
134	3	3	1.151159e+00	1.810630e-02	9.237522e+00	8.926269e+02	1.869414e+01	4.371141e+01	1	1
135	3	2	1.234749e+00	5.046290e-02	2.718209e+01	2.594073e+03	4.343528e+01	5.670757e+01	1	1
136	3	1	1.062818e+00	-3.532061e-02	1.728275e+01	1.649885e+03	3.057546e+01	6.546688e+01	1	1
137	3	2	9.830275e-01	3.409375e-01	2.665536e+01	2.389155e+03	3.898340e+01	7.883513e+01	0	1
138	3	4	1.066921e+00	3.844650e-02	1.191793e+01	1.132231e+03	1.967677e+01	5.883717e+01	1	1
139	3	1	1.167694e+00	1.052471e-01	1.918339e+01	1.814517e+03	2.945335e+01	4.970068e+01	1	1
140	3	3	1.008180e+00	3.677152e-02	1.842098e+01	1.775196e+03	3.307381e+01	6.286079e+01	1	1
141	3	2	1.283504e+00	-2.370195e-02	2.338975e+01	2.255820e+03	3.780121e+01	5.703423e+01	1	1
142	3	1	9.680054e-01	9.741629e-02	1.228206e+01	1.191046e+03	2.566162e+01	6.507826e+01	1	1
143	3	3	8.680468e-01	8.217821e-02	1.834196e+01	1.744922e+03	3.024263e+01	7.063811e+01	1	1
144	3	4	9.509183e-01	6.853235e-02	1.317443e+01	1.252219e+03	2.113586e+01	6.899728e+01	1	1
145	1	4	8.849435e-01	-3.713896e-01	2.073016e+01	1.865876e+03	3.505469e+01	100	0	1
146	1	3	1.050735e+00	-1.077333e-02	7.333568e+00	7.092721e+02	1.163379e+01	5.161606e+01	1	1
147	1	2	8.010965e-01	-1.086494e-01	5.903624e+00	5.591955e+02	1.371777e+01	8.469287e+01	1	1
148	1	1	9.176968e-01	-5.542088e-02	6.350485e+00	6.062170e+02	1.111230e+01	8.162883e+01	1	1
149	1	4	5.841941e-01	-2.350448e-01	1.472548e+01	1.375006e+03	2.219434e+01	100	0	1
150	1	3	8.335768e-01	-2.100402e-02	6.745600e+00	6.412799e+02	9.029297e+00	3.808193e+01	1	1
151	1	1	8.840386e-01	-3.247253e-02	3.395234e+00	3.357104e+02	5.816406e+00	6.312198e+01	1	1
152	1	2	8.168999e-01	3.417332e-02	1.666155e+00	1.585857e+02	3.253906e+00	9.753758e+01	1	1
153	1	3	7.177884e-01	2.317655e-02	3.588533e+00	3.493738e+02	5.036133e+00	3.918251e+01	1	1
154	1	4	8.015204e-01	-7.116449e-02	8.185166e+00	7.826825e+02	1.254687e+01	6.213834e+01	1	1
155	1	1	8.349082e-01	-1.916521e-02	7.114394e-01	6.763676e+01	1.822266e+00	100	1	1
156	1	2	7.675591e-01	-9.067597e-03	2.192878e+00	2.101844e+02	4.166992e+00	4.347879e+01	1	1
157	1	3	7.340872e-01	3.224917e-02	2.634600e+00	2.532149e+02	3.237305e+00	2.303745e+01	1	1
158	1	2	8.351418e-01	-5.953677e-02	5.508649e+00	5.305786e+02	9.126953e+00	6.619858e+01	1	1
159	1	4	8.832538e-01	-2.557931e-02	3.355039e+00	3.187418e+02	7.900391e+00	6.755787e+01	1	1
160	1	1	5.682371e-01	-1.585996e-02	3.514233e+00	3.648933e+02	4.656250e+00	6.379497e+01	1	1
161	3	2	1.084795e+00	3.713955e-01	3.620645e+01	3.239381e+03	5.031645e+01	7.063273e+01	0	1
162	3	1	1.012872e+00	8.805200e-02	1.663623e+01	1.585109e+03	2.492551e+01	6.282314e+01	1	1
163	3	4	1.099760e+00	9.567079e-02	1.631481e+01	1.548829e+03	2.593093e+01	5.913049e+01	1	1
164	3	3	9.005675e-01	9.470469e-02	1.317066e+01	1.259728e+03	1.872383e+01	5.577680e+01	1	1
165	3	1	8.508629e-01	1.803522e-01	2.406774e+01	2.255129e+03	3.132676e+01	5.610247e+01	0	1
166	3	3	9.179582e-01	8.140505e-02	1.915896e+01	1.849277e+03	2.794867e+01	6.431965e+01	1	1
167	3	4	1.034711e+00	7.645210e-02	1.460567e+01	1.418162e+03	1.885641e+01	5.106357e+01	1	1
168	3	2	1.034507e+00	5.805676e-02	1.837841e+01	1.783696e+03	2.774082e+01	5.325331e+01	1	1
169	3	4	9.466318e-01	1.721409e-01	1.435042e+01	1.356168e+03	1.962290e+01	6.635076e+01	0	1
170	3	1	1.001053e+00	1.194004e-01	2.034444e+01	1.944316e+03	3.006723e+01	5.034538e+01	1	1
171	3	2	7.962523e-01	4.540642e-01	2.622613e+01	2.295936e+03	4.291185e+01	9.558122e+01	0	1
172	3	3	9.500549e-01	1.307323e-01	1.666379e+01	1.605848e+03	2.593024e+01	6.215972e+01	1	1
173	3	1	1.184677e+00	1.022808e-01	5.027888e+00	4.861219e+02	9.923664e+00	100	1	1
174	3	2	-3.499829e+04	7.118587e-02	2.066003e+01	1.903601e+03	3.155533e+01	5.623464e+01	1	0
175	3	3	9.669644e-01	-3.010502e-02	1.386907e+01	1.362720e+03	2.342084e+01	4.695411e+01	1	1
176	3	4	1.301235e+00	4.727113e-02	8.350051e+00	8.113964e+02	1.675926e+01	8.206593e+01	1	1
177	2	2	8.844075e-01	-2.282075e-01	1.104239e+01	1.022813e+03	2.151270e+01	100	0	1
178	2	4	8.333278e-01	-3.122307e-01	1.745611e+01	1.581653e+03	3.107031e+01	8.648984e+01	0	1
179	2	1	9.175349e-01	1.910622e-02	4.184436e+00	3.992581e+02	9.549805e+00	5.004555e+01	1	1
180	2	3	8.011643e-01	-9.184170e-02	8.910815e+00	8.463795e+02	1.161328e+01	7.120693e+01	1	1
181	2	4	1.001212e+00	-6.619244e-02	1.146245e+01	1.105376e+03	2.045703e+01	5.867705e+01	1	1
182	2	2	9.009833e-01	-3.714528e-02	2.706471e+00	2.593085e+02	6.946289e+00	7.861482e+01	1	1
183	2	3	8.010208e-01	-4.892279e-02	5.481513e+00	5.334251e+02	8.238281e+00	6.939859e+01	1	1
184	2	1	9.012521e-01	-6.759197e-02	7.140206e+00	6.775595e+02	1.250195e+01	7.776806e+01	1	1
185	2	2	1.100109e+00	1.195473e-02	1.755650e+00	1.672154e+02	4.157227e+00	5.861581e+01	1	1
186	2	4	9.003454e-01	-2.736386e-02	6.617773e+00	6.297225e+02	1.215430e+01	7.153428e+01	1	1
187	2	1	8.501586e-01	-1.063811e-02	1.869269e+00	1.811986e+02	3.027344e+00	7.483327e+01	1	1
188	2	3	8.678734e-01	-2.340341e-02	1.814377e+00	1.750077e+02	2.257812e+00	100	1	1
189	2	4	1.066466e+00	-4.825565e-02	3.557985e+00	3.453504e+02	6.684570e+00	6.860443e+01	1	1
190	2	2	7.166359e-01	5.795054e-02	2.388581e+00	2.287347e+02	5.555664e+00	9.510504e+01	1	1
191	2	3	7.500402e-01	-5.424018e-02	6.693088e+00	6.413011e+02	9.629883e+00	6.158080e+01	1	1
192	2	1	8.175039e-01	-7.258174e-02	7.891232e+00	7.632146e+02	1.119922e+01	8.285507e+01	1	1
193	3	3	1.267700e+00	1.564904e-01	1.484284e+01	1.407367e+03	1.987219e+01	4.885115e+01	0	1
194	3	2	1.000484e+00	3.003304e-01	2.338387e+01	2.146146e+03	3.155533e+01	7.852908e+01	0	1
195	3	1	1.101106e+00	1.265908e-01	1.512724e+01	1.447484e+03	2.063523e+01	4.448654e+01	1	1
196	3	4	9.959011e-01	1.123571e-03	1.433641e+01	1.383325e+03	2.546275e+01	5.158266e+01	1	1
197	3	2	8.161731e-01	3.554327e-01	2.778156e+01	2.522480e+03	3.707960e+01	7.802613e+01	0	1
198	3	1	1.218366e+00	2.944997e-02	1.547990e+01	1.480481e+03	2.534743e+01	5.076606e+01	1	1
199	3	3	1.196184e+00	1.161134e-01	8.839010e+00	8.351300e+02	1.623860e+01	3.820793e+01	1	1
200	3	4	1.284548e+00	6.418127e-02	1.191056e+01	1.140479e+03	1.768112e+01	3.962110e+01	1	1
201	3	2	9.663265e-01	1.468873e-01	1.357362e+01	1.287050e+03	1.660665e+01	5.208864e+01	1	1
202	3	3	1.134315e+00	-1.420596e-02	8.854263e+00	8.512636e+02	1.748087e+01	5.153489e+01	1	1
203	3	1	1.167625e+00	1.188088e-01	1.084497e+01	1.035389e+03	1.612466e+01	4.720812e+01	1	1
204	3	4	9.679630e-01	-6.004287e-03	9.803361e+00	9.380300e+02	1.655348e+01	6.644487e+01	1	1
205	3	3	1.117950e+00	1.010243e-01	7.245927e+00	6.916770e+02	1.243928e+01	3.433668e+01	1	1
206	3	1	8.509222e-01	3.123893e-02	1.835088e+01	1.758303e+03	2.748878e+01	6.661910e+01	1	1
207	3	4	1.079977e+00	6.891782e-02	1.729580e+01	1.644072e+03	2.933734e+01	6.777256e+01	1	1
208	3	2	9.674137e-01	7.645903e-02	1.343950e+01	1.288457e+03	2.035970e+01	5.466306e+01	1	1
209	2	2	1.067850e+00	-2.577784e-02	3.988844e+00	3.819279e+02	6.896484e+00	6.164493e+01	1	1
210	2	4	8.514084e-01	-1.368910e-01	6.383581e+00	6.034729e+02	1.302246e+01	9.228544e+01	1	1
211	2	1	8.834108e-01	9.052441e-04	3.716349e+00	3.568130e+02	9.375977e+00	7.089385e+01	1	1
212	2	3	9.017625e-01	-1.184962e-01	1.558592e+01	1.477649e+03	2.266016e+01	6.978019e+01	1	1
213	2	4	1.016983e+00	-4.864343e-02	5.779216e+00	5.553127e+02	8.063477e+00	4.705267e+01	1	1
214	2	2	7.343900e-01	4.493186e-02	4.932783e+00	4.762304e+02	7.291992e+00	5.746452e+01	1	1
215	2	3	9.341601e-01	-4.042193e-02	5.965528e+00	5.763201e+02	9.463867e+00	7.088358e+01	1	1
216	2	1	9.515933e-01	-6.066385e-02	5.895926e+00	5.709548e+02	7.619141e+00	5.095953e+01	1	1
217	2	2	9.838706e-01	-7.166388e-03	4.354458e+00	4.224802e+02	6.685547e+00	4.317823e+01	1	1
218	2	4	7.847415e-01	-7.083173e-02	3.637966e+00	3.561192e+02	6.945312e+00	8.430152e+01	1	1
219	2	1	1.001348e+00	1.089288e-02	9.086843e-01	8.691956e+01	1.388672e+00	4.245636e+01	1	1
220	2	3	6.499516e-01	-7.891560e-02	5.987220e+00	5.784800e+02	9.463867e+00	7.708666e+01	1	1
221	2	4	9.336941e-01	-1.603456e-02	4.822508e+00	4.634317e+02	8.660156e+00	6.160420e+01	1	1
222	2	2	8.842015e-01	2.771088e-02	9.263240e-01	8.991313e+01	2.690430e+00	100	1	1
223	2	3	9.014442e-01	3.005641e-02	3.718955e+00	3.594893e+02	5.949219e+00	2.230967e+01	1	1
224	2	1	6.669349e-01	-4.540010e-02	2.308052e+00	2.249426e+02	5.122070e+00	8.476738e+01	1	1
225	1	1	7.510821e-01	-5.269198e-02	2.565150e+00	2.450370e+02	5.038086e+00	100	1	1
226	1	2	8.504639e-01	-3.084849e-02	2.645703e+00	2.531090e+02	3.560547e+00	7.413642e+01	1	1
227	1	4	7.510518e-01	-8.491601e-02	5.259581e+00	5.036100e+02	9.712891e+00	7.352344e+01	1	1
228	1	3	9.349379e-01	-2.432859e-02	3.447851e+00	3.322294e+02	4.949219e+00	4.873266e+01	1	1
229	1	1	7.000461e-01	-2.978266e-02	5.047030e+00	4.852394e+02	6.858398e+00	6.216392e+01	1	1
230	1	4	8.346226e-01	-6.179667e-02	5.625354e+00	5.524988e+02	9.723633e+00	7.268551e+01	1	1
231	1	3	8.670447e-01	2.992758e-02	2.233805e+00	2.137254e+02	3.907227e+00	5.045522e+01	1	1
232	1	2	8.006574e-01	-1.786457e-02	5.359064e+00	5.211061e+02	7.292969e+00	3.696421e+01	1	1
233	1	1	7.002251e-01	-5.479176e-03	1.913674e+00	1.855442e+02	2.354492e+00	2.057431e+01	1	1
234	1	3	7.183905e-01	-1.345681e-02	9.218092e+00	8.923365e+02	1.484668e+01	4.573977e+01	1	1
235	1	4	8.012353e-01	-4.870627e-02	2.561397e+00	2.463143e+02	4.687500e+00	9.187485e+01	1	1
236	1	2	7.180758e-01	-2.296916e-02	2.601774e+00	2.557030e+02	4.687500e+00	4.770318e+01	1	1
237	1	1	8.842317e-01	3.646927e-03	2.693593e+00	2.567752e+02	5.295898e+00	2.504610e+01	1	1
238	1	2	7.836025e-01	-1.619086e-02	2.675408e+00	2.565544e+02	3.896484e+00	6.387596e+01	1	1
239	1	4	6.182352e-01	-1.549719e-01	8.552394e+00	8.311608e+02	1.518262e+01	9.624788e+01	0	1
240	1	3	7.179448e-01	5.456589e-03	2.408062e+00	2.344450e+02	3.983398e+00	2.848187e+01	1	1
