Event Number	Event Type	Onset
263	return	234.1041866380
264	rest	234.8206911160
265	cue	246.8374951050
266	trial	247.3542271190
267	return	248.2210066870
268	trial	248.9377744120
269	return	249.6656015581
270	trial	250.3820798540
271	return	251.0984319440
272	trial	251.8148757850
273	return	252.5383546880
274	trial	253.2551233580
275	return	254.0219168890
276	trial	254.7471659180
277	return	255.4802174870
278	trial	256.2300767180
279	return	256.9557799870
280	trial	257.6724565510
281	return	259.1624270460
282	trial	259.8787506660
283	return	260.5952007211
284	trial	261.3116356400
285	return	262.0280515070
286	trial	262.7445054300
287	return	263.5608627020
288	trial	264.2773638210
289	return	265.1603277370
290	trial	265.8767203180
291	return	266.7597297750
292	trial	267.4763131950
293	return	268.1926402900
294	trial	268.9092957800
295	return	270.1587311240
296	trial	270.8751716040
297	return	271.5916782500
298	rest	272.2413263300
299	cue	284.2599110000
300	trial	284.7766488990
301	return	285.7435209330
302	trial	286.3865162660
303	return	287.2269525990
304	trial	287.9437383340
305	return	288.6606196180
306	trial	289.3774906570
307	return	290.1941377030
308	trial	290.9182814530
309	return	291.6347871700
310	trial	292.3511564980
311	return	293.0675234940
312	trial	293.7840030061
313	return	294.5837284561
314	trial	295.3002493180
315	return	296.1498171060
316	trial	296.8663994210
317	return	297.5828042700
318	trial	298.3121484771
319	return	299.0322478920
320	trial	299.7487726900
321	return	300.4651588150
322	trial	301.1815447160
323	return	301.8981365230
324	trial	302.5311341700
325	return	303.2641357720
326	trial	303.9805390390
327	return	304.6970347341
328	trial	305.4136043510
329	return	306.1299907160
330	trial	306.8634780151
331	return	307.5802131350
332	trial	308.2968944550
333	return	309.0136279711
334	trial	309.6470804590
335	return	310.9307201940
336	trial	311.6974785540
337	return	312.4142644240
338	trial	313.1309551661
339	return	313.8477846300
340	trial	314.4933591951
341	return	315.2480148550
342	trial	315.9648416201
343	return	316.6814315090
344	trial	317.3983206990
345	return	318.1151671280
346	trial	318.8423076710
347	return	319.7819813880
348	trial	320.4989224540
349	return	321.2156725350
350	trial	321.9323694700
351	return	322.6492175300
352	trial	323.2908360870
353	return	324.0073120720
354	trial	324.7236674740
355	return	325.4495410611
356	trial	326.0830418980
357	return	326.7997650011
358	trial	327.5226843720
359	return	328.2390398150
360	trial	328.9556124740
361	return	329.6719378061
362	trial	330.3051317610
363	return	331.0337899360
364	trial	331.7505584840
365	return	332.4710258000
366	trial	333.1874329530
367	return	333.9038333340
368	trial	334.6202884890
369	return	335.3366787290
370	trial	336.0531484720
371	return	336.7695940450
372	trial	337.4860452280
373	return	338.2024936270
374	trial	338.9354797850
375	return	339.6519345701
376	trial	340.2853024080
377	return	341.0019500500
378	trial	341.7187014481
379	return	342.4521351550
380	trial	343.1689334360
381	return	343.8857633250
382	trial	344.6025609890
383	return	345.3193097221
384	trial	346.0360640821
385	return	346.7528405690
386	trial	347.4695256880
387	return	348.4197213470
388	trial	349.0531219291
389	return	350.2366269290
390	trial	351.0201641760
391	return	351.7369160900
392	trial	352.3810073590
393	return	353.1704283480
394	trial	353.8873111310
395	return	354.6040867810
396	rest	355.3207533120
397	cue	367.3392423710
398	trial	367.8591608750
399	return	368.9087985670
400	trial	369.5418853940
401	return	370.2583265060
402	trial	370.9914507290
403	return	372.1576879941
404	trial	372.8740921010
405	return	373.5906411110
406	trial	374.2237345400
407	return	374.9570209440
408	trial	375.6738827850
409	return	376.9904489270
410	trial	377.7075466600
411	return	378.4243747101
412	trial	379.1411511820
413	return	379.8579603110
414	trial	380.5913433260
415	return	381.3247957020
416	trial	382.0415787700
417	return	382.7582635731
418	trial	383.4871877610
419	return	384.3919639910
420	trial	385.1087101800
421	return	385.8253792080
422	trial	386.5423800850
423	return	387.4590241080
424	trial	388.1856173960
425	return	388.9019571961
426	trial	389.6184618500
427	return	390.4428803560
428	trial	391.0763026130
429	return	391.7931245050
430	rest	392.5175424520
431	cue	404.5468679731
432	trial	405.0799682840
433	return	405.8296833370
434	trial	406.4627346130
435	return	407.2291073380
436	trial	407.9457230620
437	return	408.6623120980
438	trial	409.3790685940
439	return	410.0958718581
440	trial	410.7459012420
441	return	411.4627133710
442	trial	412.1795125010
443	return	412.9296934160
444	trial	413.6464218100
445	return	414.3631207620
446	trial	415.0965373060
447	return	415.8133961450
448	trial	416.5260536281
449	return	417.3469099550
450	trial	417.9804409270
451	return	419.1973042490
452	trial	419.9140522920
453	return	420.6412904940
454	trial	421.3578351521
455	return	422.1144176490
456	trial	422.8310842090
457	return	423.7145669101
458	trial	424.4401765070
459	return	425.3398777910
460	trial	426.0649828711
461	return	426.7817035021
462	trial	427.5056732290
463	return	428.2221876340
464	trial	428.9386123620
465	return	429.6549356810
466	trial	430.3714222721
467	return	431.0990926130
468	trial	431.8158458270
469	return	432.5326411810
470	trial	433.2539016510
471	return	433.9701258240
472	trial	434.6865103320
473	return	435.4363488180
474	trial	436.1528642480
475	return	437.0357090520
476	trial	437.7523430450
477	return	438.5519996850
478	trial	439.2684058810
479	return	439.9848150710
480	trial	440.7013297430
481	return	441.4177213820
482	trial	442.1508219410
483	return	442.8674576160
484	trial	443.5842614430
485	return	444.3010512390
486	trial	445.0179217600
487	return	445.7346356740
488	trial	446.4848419561
489	return	447.2515309990
490	trial	447.9683829340
491	return	448.6850509010
492	trial	449.3316114891
493	return	450.1852679950
494	trial	450.9021348141
495	return	451.6189691260
496	trial	452.3473939730
497	return	453.1357505700
498	trial	453.8526179020
499	return	454.6528304981
500	trial	455.3694151420
501	return	456.0960785180
502	trial	456.8125017510
503	return	457.7454668900
504	trial	458.4700031200
505	return	459.1867682810
506	trial	459.9035448480
507	return	460.7111667130
508	trial	461.4276915931
509	return	462.1774346350
510	trial	462.9038823150
511	return	463.7435118310
512	trial	464.4599896850
513	return	465.4095244160
514	trial	466.1260430650
515	return	466.8545588630
516	trial	467.5713308150
517	return	468.2880825060
518	trial	469.0084722730
519	return	469.8581449450
520	trial	470.5745457991
521	return	471.2910225340
522	trial	472.0240394550
523	return	472.7404206340
524	trial	473.4569953360
525	return	474.4399174741
526	trial	475.1562128860
527	return	475.8727609070
528	rest	476.5894592680
529	cue	488.6078499330
530	trial	489.1245174441
531	return	490.0077099880
532	trial	490.7248546220
533	return	491.4582788950
534	trial	492.1839911020
535	return	492.9002883710
536	trial	493.6168666240
537	return	494.3331777330
538	trial	495.1256763081
539	return	496.1658539940
540	trial	496.8822968600
541	return	497.5987848100
542	trial	498.3152515650
543	return	499.2482061130
544	trial	499.9646740020
545	return	500.7311078600
546	trial	501.4474433170
547	return	502.1639351080
548	trial	502.8138080070
549	return	503.5301553670
550	trial	504.1632773940
551	return	504.8796352060
552	trial	505.5961010440
553	return	506.6457123380
554	trial	507.3622314740
555	return	508.1452322421
556	trial	508.8617381071
557	return	509.7447462101
558	trial	510.4612944350
559	return	511.1780753990
560	trial	511.8114074670
561	return	512.6615890131
562	rest	513.3783391140
