Event Number	Event Type	Onset
370	trial	404.6437599160
371	return	405.5771866870
372	trial	406.3274218020
373	return	407.1274662120
374	trial	407.9775819260
375	return	408.6943658640
376	trial	409.3379554360
377	return	410.0543747730
378	trial	410.7707330260
379	return	411.5615543040
380	trial	412.2783279130
381	return	412.9951025090
382	trial	413.7118206830
383	return	414.6286371010
384	trial	415.3691600810
385	return	416.1022719620
386	trial	416.8186925660
387	return	417.7683628240
388	trial	418.6342422940
389	return	419.5004804590
390	trial	420.2502299660
391	return	420.9667653170
392	trial	421.6830796830
393	return	422.6162204690
394	trial	423.5159210640
395	return	424.2322983130
396	rest	424.9487659080
397	cue	436.9654333120
398	trial	437.4821435410
399	return	438.5990284720
400	trial	439.3158008610
401	return	440.0492319510
402	trial	440.7606705570
403	return	441.6328664380
404	trial	442.4329419130
405	return	443.1496996990
406	trial	443.9497235130
407	return	444.6760784930
408	trial	445.3924982930
409	return	446.1082114680
410	trial	446.8253379220
411	return	447.6584089150
412	trial	448.3909219310
413	return	449.2405452040
414	trial	449.9569286600
415	return	450.6734800750
416	trial	451.4003111690
417	return	452.1177680410
418	trial	452.8345425810
419	return	453.6729667520
420	trial	454.3894183650
421	return	455.1052994360
422	trial	455.8217685270
423	return	456.6880679140
424	trial	457.4044403030
425	return	458.1542697180
426	trial	458.8712086050
427	return	459.9536732400
428	trial	460.8533279710
429	return	461.5696706050
430	rest	462.2867154010
431	cue	474.3044543970
432	trial	474.8211736240
433	return	475.9714077680
434	trial	476.6881844140
435	return	477.6550324320
436	trial	478.4218091460
437	return	479.1551955550
438	trial	479.8808137710
439	return	480.9055252750
440	trial	481.6468921360
441	return	482.3633070630
442	trial	483.0892336760
443	return	483.8059706520
444	trial	484.5792389770
445	return	485.4457159120
446	trial	486.2286717250
447	return	486.9450672970
448	trial	487.6615538130
449	return	488.3900679580
450	trial	489.1066369100
451	return	490.5772361990
452	trial	491.2936127190
453	return	492.0100072230
454	trial	492.7431889750
455	return	493.5761830000
456	trial	494.2926952520
457	return	495.0090848800
458	trial	495.7255155110
459	return	496.4420085910
460	trial	497.1750284410
461	return	498.1080813010
462	trial	498.9583076870
463	return	499.6751079040
464	trial	500.3918379670
465	return	501.1086016000
466	trial	501.8253284220
467	return	502.5587971550
468	trial	503.2756452920
469	return	503.9923775010
470	trial	504.7090932360
471	return	505.4759717290
472	trial	506.2427367900
473	return	506.9594149570
474	trial	508.3430885680
475	return	509.0598278340
476	trial	509.7766234990
477	return	510.5600178870
478	trial	511.3600949720
479	return	512.0866609990
480	trial	512.8030298470
481	return	513.5195016730
482	trial	514.2359262170
483	return	515.0607144390
484	trial	515.7774878580
485	return	516.5519167050
486	trial	517.2682113870
487	return	517.9847428600
488	trial	518.8511809120
489	return	519.5674931790
490	trial	520.2114284960
491	return	520.9283048150
492	trial	521.6500805690
493	return	522.5830632210
494	trial	523.3662198940
495	return	524.0826918120
496	trial	524.7990857920
497	return	525.5154871220
498	trial	526.2485124090
499	return	527.0649179400
500	trial	527.6982077510
501	return	528.4644702560
502	trial	529.1809560780
503	return	530.0639339900
504	trial	530.7970350570
505	return	531.7133943990
506	trial	532.4300816130
507	return	533.1468469690
508	trial	533.8636958700
509	return	534.5804351990
510	trial	535.3804650620
511	return	536.0972531350
512	trial	536.8140675390
513	return	537.5308412370
514	trial	538.2642935820
515	return	539.1978064430
516	trial	539.9145794920
517	return	540.6313230080
518	trial	541.3647845170
519	return	542.2148360090
520	trial	542.9317143150
521	return	543.8151810920
522	trial	544.5319695950
523	return	545.2588877400
524	trial	545.9751949380
525	return	546.7988940690
526	trial	547.6324362340
527	return	548.3578026400
528	rest	549.0743141320
529	cue	561.1035181120
530	trial	561.6367504860
531	return	563.3360467030
532	trial	564.3191362480
533	return	565.0355530710
534	trial	565.7518217200
535	return	566.7686559790
536	trial	567.4854418270
537	return	568.3855190760
538	trial	569.1690254620
539	return	569.8859240600
540	trial	570.6026258540
541	return	571.3193021380
542	trial	572.0361492720
543	return	572.9363635410
544	trial	573.6530321550
545	return	574.4198292770
546	trial	575.1699224080
547	return	575.8867430820
548	trial	576.6034831780
549	return	577.3535794520
550	trial	578.0537490830
551	return	578.7704767540
552	trial	579.4973244090
553	return	580.2708918310
554	trial	581.0542401280
555	return	581.8210145530
556	trial	582.5462477200
557	return	583.2626871630
558	trial	583.9791527180
559	return	585.2953598760
560	trial	586.0210564930
561	return	586.9046447020
562	rest	587.6939833330
