Event Number	Event Type	Onset
242	trial	232.2329963160
243	return	233.0879915070
244	trial	233.8043875250
245	return	234.8708358560
246	trial	235.5873509970
247	return	236.4203175990
248	trial	237.1367518190
249	return	238.2363515220
250	trial	238.8694701620
251	return	240.8021747770
252	trial	241.5186112680
253	return	242.2350706840
254	trial	242.9515840960
255	return	243.9349530430
256	trial	244.6516783680
257	return	245.5350432980
258	trial	246.2518944540
259	return	247.0520372720
260	trial	247.7687993330
261	return	248.7023026220
262	trial	249.4189939790
263	return	250.2191124800
264	rest	250.9359327450
265	cue	262.9543527100
266	trial	263.4712343040
267	return	264.4441982500
268	trial	265.1607114000
269	return	266.1436512950
270	trial	266.9601112110
271	return	267.6764485630
272	trial	268.3929307560
273	return	270.0257319230
274	trial	270.7421947340
275	return	271.5917688380
276	trial	272.3082591140
277	return	273.1246203440
278	trial	273.8409825590
279	return	274.6573868900
280	trial	275.3738494600
281	return	276.2069140310
282	trial	276.9234229550
283	return	277.6901052080
284	trial	278.4069911560
285	return	279.3402648690
286	trial	280.0571238520
287	return	280.9573064800
288	trial	281.6739569400
289	return	282.4073980980
290	trial	283.1241216890
291	return	284.0576697530
292	trial	284.7745522610
293	return	285.5579185240
294	trial	286.2747311900
295	return	287.6415832090
296	trial	288.3583368540
297	return	289.8085917530
298	rest	290.5252637460
299	cue	302.5438500860
300	trial	303.0605615310
301	return	303.6976441850
302	trial	304.4142142600
303	return	305.2638049130
304	trial	305.9796647080
305	return	306.7460277790
306	trial	307.4625919980
307	return	308.2295712180
308	trial	308.9453513780
309	return	309.7950565710
310	trial	310.5114501950
311	return	311.5286098620
312	trial	312.2453155940
313	return	313.2121913530
314	trial	313.9289369180
315	return	314.8457484320
316	trial	315.5625541080
317	return	316.3794825820
318	trial	317.0960225710
319	return	317.8127983660
320	trial	318.5462281370
321	return	319.5131081870
322	trial	320.2300325510
323	return	320.9800253360
324	trial	321.6967671380
325	return	323.1969114140
326	trial	324.0138715860
327	return	324.7305642600
328	trial	325.4570471890
329	return	326.3808440640
330	trial	327.6477422090
331	return	328.4226937390
332	trial	329.1391135770
333	return	330.2387856200
334	trial	330.9648353840
335	return	332.0715330490
336	trial	332.7212342620
337	return	333.6543493660
338	trial	334.3707936770
339	return	335.2203575920
340	trial	335.9868019240
341	return	336.8031836980
342	trial	337.5196507370
343	return	338.2694006770
344	trial	338.9858329540
345	return	339.9688302820
346	trial	340.9351495680
347	return	341.8014617070
348	trial	342.5180256050
349	return	343.5010315840
350	trial	344.2174051630
351	return	345.5503118220
352	trial	346.2839362450
353	return	347.1506908680
354	trial	347.8674928430
355	return	348.8176130940
356	trial	349.5343323670
357	return	350.4845051900
358	trial	351.2013556520
359	return	352.0847950360
360	trial	352.8015986460
361	return	353.5850223360
362	trial	354.3685199080
363	return	355.1519203370
364	trial	355.8687162250
365	return	356.7188323380
366	trial	357.4355417840
367	return	358.5358019080
368	trial	359.1790571430
369	return	359.8955663370
370	trial	360.6118491540
371	return	361.6363083000
372	trial	362.3530110050
373	return	363.3276024310
374	trial	364.0440868420
375	return	364.7938882100
376	trial	365.5201179410
377	return	366.4432260500
378	trial	367.1596297190
379	return	367.8761653730
380	trial	368.5924602940
381	return	369.6254369830
382	trial	370.3419382200
383	return	371.1749724610
384	trial	371.8914819490
385	return	372.6079284100
386	trial	373.3409898280
387	return	374.3738568850
388	trial	375.0903529760
389	return	375.9900351790
390	trial	376.7063913170
391	return	377.4228555280
392	trial	378.0559780090
393	return	379.2056347580
394	trial	379.8391442670
395	return	380.7724835590
396	rest	381.4893010330
397	cue	393.5078017740
398	trial	394.0245196900
399	return	394.8746363680
400	trial	395.6001637000
401	return	396.4582917540
402	trial	397.1750283150
403	return	398.2325294830
404	trial	398.9490310380
405	return	399.6655737760
406	trial	400.3817723990
407	return	401.1089625590
408	trial	401.8257297790
409	return	402.5478017210
410	trial	403.2641929670
411	return	404.0472201440
412	trial	404.7637635710
413	return	405.5634187950
414	trial	406.3964396000
415	return	407.3795762840
416	trial	408.0959344930
417	return	408.8124313220
418	trial	409.5287712770
419	return	410.7283096920
420	trial	411.4447654990
421	return	412.2111412710
422	trial	412.9275921940
423	return	413.8609284120
424	trial	414.5777178930
425	return	415.2944021480
426	trial	416.0113013810
427	return	416.8613183210
428	trial	417.9948669250
429	return	418.8282892910
430	rest	419.5450707800
431	cue	431.5635768430
432	trial	432.0803839440
433	return	433.4373743810
434	trial	434.1537171990
435	return	435.6698859110
436	trial	436.3863081880
437	return	437.1027058020
438	trial	437.8312785390
439	return	438.6521953540
440	trial	439.3686943050
441	return	440.1850404170
442	trial	440.9009581520
443	return	441.6173097420
444	trial	442.3337397940
445	return	443.2175297320
446	trial	444.0999976410
447	return	444.8997237930
448	trial	445.6159394850
449	return	446.3324908760
450	trial	447.0488724620
451	return	448.9829664150
452	trial	449.6163763830
453	return	450.3664125190
454	trial	451.0832657730
455	return	451.8834388390
456	trial	452.6001501450
457	return	453.5002939280
458	trial	454.2170543890
459	return	454.9839354180
460	trial	455.7007930800
461	return	456.8508631650
462	trial	457.5676730060
463	return	458.3844205090
464	trial	459.1011907600
465	return	459.8284767150
466	trial	460.5449717220
467	return	461.2613827960
468	trial	461.9771888450
469	return	462.8603345720
470	trial	463.5845836320
471	return	464.5854345880
472	trial	465.3099455640
473	return	466.3928710050
474	trial	467.1184177590
475	return	467.9019272660
476	trial	468.6250274120
477	return	469.6918967100
478	trial	470.4576985480
479	return	471.3739166850
480	trial	472.0904253700
481	return	472.9234497240
482	trial	473.6400281940
483	return	474.5563291610
484	trial	475.2727237830
485	return	476.0558149330
486	trial	476.7723144680
487	return	477.9219221760
488	trial	478.6383109860
489	return	480.2043640070
490	trial	480.9211640250
491	return	481.7874833720
492	trial	482.5041684250
493	return	483.3716037650
494	trial	484.0883712580
495	return	484.8047680510
496	trial	485.5220091820
497	return	486.2552842280
498	trial	486.9720808740
499	return	487.6889912600
500	trial	488.4057509460
501	return	489.1391348630
502	trial	489.8559420180
503	return	490.8726506470
504	trial	491.5893977030
505	return	492.7063781020
506	trial	493.4232071180
507	return	494.1503757320
508	trial	494.8668482850
509	return	495.7901643350
510	trial	496.5063955400
511	return	497.2237761170
512	trial	497.9405037180
513	return	499.6073158840
514	trial	500.3315570340
515	return	501.3311753930
516	trial	502.0471230810
517	return	502.9135358680
518	trial	503.6298646060
519	return	504.6133995480
520	trial	505.5625430500
521	return	506.6788193280
522	trial	507.3958524340
523	return	508.1456166860
524	trial	508.8620861280
525	return	510.1609554530
526	trial	510.8774690910
527	return	511.7939869970
528	rest	512.5107322160
529	cue	524.5279162970
530	trial	525.0446360980
531	return	525.9113309150
532	trial	526.6281541420
533	return	527.4449944850
534	trial	528.1618016530
535	return	528.9785723500
536	trial	529.6954061130
537	return	531.1122618300
538	trial	531.7541976460
539	return	532.4707231600
540	trial	533.1872134400
541	return	533.9035277850
542	trial	534.6294615840
543	return	535.7528874270
544	trial	536.4693619910
545	return	537.5024388680
546	trial	538.2187613260
547	return	538.9352367660
548	trial	539.6635094370
549	return	541.1844040860
550	trial	541.9009850050
551	return	542.6840707910
552	trial	543.4003621960
553	return	544.4000791950
554	trial	545.1164248740
555	return	546.0328349020
556	trial	546.7493190810
557	return	547.5489088510
558	trial	548.2653544860
559	return	549.1485274770
560	trial	549.8652123120
561	return	550.8486014880
562	rest	551.5653097890
