Trial	Type	Target #	Time to Target	Endpoint Error	Est. Avg. Error Mag	Accum. Error x dMagProj	Max Error Mag.	Max Error Pos. (% of trajectory)	Feedback	Reached Target
104	3	2	7.010438e-01	1.578005e-01	9.654196e+00	9.120641e+02	1.503292e+01	1.000000e+02	0	1
105	3	2	9.681538e-01	6.870431e-02	1.254102e+01	1.197202e+03	1.639120e+01	6.694564e+01	1	1
106	3	3	8.845592e-01	2.301812e-01	1.766654e+01	1.699796e+03	2.365217e+01	8.928123e+01	0	1
107	3	4	8.008477e-01	1.083987e-01	4.416176e+00	4.192114e+02	1.033039e+01	100	1	1
108	3	1	8.006237e-01	7.378894e-02	1.060364e+01	1.029637e+03	1.337150e+01	4.942718e+01	1	1
109	3	3	9.171692e-01	6.300249e-02	9.989483e+00	9.491064e+02	1.587745e+01	6.297623e+01	1	1
110	3	2	9.188121e-01	7.632651e-02	9.385975e+00	9.259040e+02	1.509507e+01	7.965028e+01	1	1
111	3	1	8.017709e-01	8.180800e-02	8.556360e+00	8.146640e+02	1.137448e+01	3.980099e+01	1	1
112	3	4	7.348073e-01	2.338167e-02	8.119857e+00	7.756271e+02	1.211818e+01	6.523122e+01	1	1
113	3	1	6.510099e-01	1.185859e-01	2.008888e+01	1.901304e+03	2.637909e+01	6.419451e+01	1	1
114	3	4	7.514151e-01	7.535446e-02	1.102450e+01	1.055643e+03	1.717496e+01	7.127723e+01	1	1
115	3	2	7.835950e-01	1.406945e-01	1.314335e+01	1.253313e+03	1.724332e+01	7.460896e+01	1	1
116	3	3	7.846025e-01	8.375686e-02	1.277089e+01	1.222179e+03	1.638292e+01	4.290745e+01	1	1
117	3	1	7.667616e-01	5.614301e-02	1.277788e+01	1.218454e+03	1.769770e+01	6.632945e+01	1	1
118	3	2	8.508729e-01	1.508065e-01	1.223648e+01	1.168763e+03	1.623929e+01	4.543161e+01	0	1
119	3	3	9.673205e-01	7.467537e-02	1.315361e+01	1.278407e+03	1.670678e+01	7.050239e+01	1	1
120	3	4	9.165999e-01	3.832019e-02	8.621607e+00	8.200666e+02	1.187304e+01	6.501869e+01	1	1
121	3	3	-1.747404e+05	4.346298e-02	7.245869e+00	6.827001e+02	9.623281e+00	3.314913e+01	1	0
122	3	1	8.515005e-01	1.662561e-01	2.023609e+01	1.943603e+03	2.814893e+01	6.471781e+01	0	1
123	3	4	1.067468e+00	1.444204e-01	5.868922e+00	5.565194e+02	1.379065e+01	100	1	1
124	3	2	9.179382e-01	1.259314e-01	7.078708e+00	6.677226e+02	1.267820e+01	9.648614e+01	1	1
125	3	1	9.846679e-01	1.651940e-01	5.895653e+00	5.533587e+02	1.564750e+01	100	0	1
126	3	3	9.175206e-01	1.163164e-01	6.771429e+00	6.461769e+02	1.115005e+01	100	1	1
127	3	2	1.001515e+00	8.564571e-02	8.657271e+00	8.356303e+02	1.412004e+01	7.246049e+01	1	1
128	3	4	9.009417e-01	3.145518e-02	7.009928e+00	6.722713e+02	1.136688e+01	5.034130e+01	1	1
129	1	3	8.677391e-01	-1.553383e-01	9.560811e+00	9.089307e+02	1.749219e+01	8.739702e+01	0	1
130	1	4	8.686440e-01	-3.777957e-02	9.090306e+00	8.767441e+02	1.571387e+01	7.047477e+01	1	1
131	1	2	8.179948e-01	-9.477994e-02	1.609927e+01	1.529116e+03	2.621973e+01	6.828192e+01	1	1
132	1	1	-1.747087e+05	-3.218469e-02	1.622700e+01	1.494310e+03	2.623242e+01	5.647734e+01	1	0
133	1	2	9.844049e-01	-3.193101e-02	1.153201e+01	1.097196e+03	2.153125e+01	6.259866e+01	1	1
134	1	4	7.015914e-01	-2.131745e-01	1.976952e+01	1.855400e+03	3.125488e+01	7.668775e+01	0	1
135	1	3	1.034110e+00	-1.548945e-02	9.027621e+00	8.605068e+02	1.674609e+01	4.883359e+01	1	1
136	1	1	1.267115e+00	-3.823716e-02	7.179087e+00	7.438768e+02	1.352930e+01	5.526747e+01	1	1
137	1	4	1.401645e+00	-1.978036e-02	8.184286e+00	7.813516e+02	1.493262e+01	4.383241e+01	1	1
