Event Number	Event Type	Onset
375	return	419.9099794050
376	trial	420.7767787740
377	return	421.5269055540
378	trial	422.7104458599
379	return	424.0272900360
380	trial	424.7440278670
381	return	425.7608300650
382	trial	426.5610781320
383	return	427.4445491619
384	trial	428.6946586099
385	return	429.6447945200
386	trial	431.1784979090
387	return	432.2618811260
388	trial	432.9874191199
389	return	433.7039698900
390	trial	434.4202238600
391	return	435.3033365459
392	trial	436.0530744430
393	return	436.7695056360
394	trial	437.4126650139
395	return	439.1686682620
396	rest	439.8850755889
397	cue	451.9149814210
398	trial	452.4483131010
399	return	454.1652774210
400	trial	455.0819771270
401	return	455.8654252749
402	trial	456.5988736029
403	return	457.4991478859
404	trial	458.2991989549
405	return	459.2993392689
406	trial	460.5495615390
407	return	461.5830818850
408	trial	462.5331352759
409	return	463.4333313319
410	trial	464.3167677060
411	return	465.4169448919
412	trial	466.1429719250
413	return	467.3172591659
414	trial	468.3088675640
415	return	470.7247924029
416	trial	471.8909796199
417	return	472.9072593170
418	trial	473.8069475800
419	return	474.9899482880
420	trial	475.7064094020
421	return	478.0056399070
422	trial	478.7221186010
423	return	479.6549852670
424	trial	480.2881870359
425	return	481.4210937750
426	trial	482.4874948349
427	return	484.7700891920
428	trial	485.4033447179
429	return	487.6369938960
430	rest	488.5204820120
431	cue	500.5390582089
432	trial	501.0724301169
433	return	502.1889080380
434	trial	502.8972154930
435	return	503.6470059330
436	trial	504.3729566640
437	return	505.8629074959
438	trial	506.6959518340
439	return	508.9452349920
440	trial	509.5783071200
441	return	510.3071316810
442	trial	511.0945566300
443	return	511.9608750610
444	trial	512.7272702890
445	return	513.5103022520
446	trial	514.1434905530
447	return	515.6259522430
448	trial	516.3261220480
449	return	517.2424372269
450	trial	518.2921044769
451	return	520.2920647389
452	trial	520.9254889160
453	return	522.8258305830
454	trial	523.5925907709
455	return	524.6260552469
456	trial	525.6095070180
457	return	526.5097503379
458	trial	527.1430646389
459	return	527.8722301529
460	trial	528.5053467450
461	return	530.1269212110
462	trial	530.9103029040
463	return	531.6270339959
464	trial	532.2707298379
465	return	533.3273927140
466	trial	534.0441654420
467	return	535.7195493149
468	trial	536.3528118329
469	return	538.1020841070
470	trial	538.9684474310
471	return	540.0847994169
472	trial	540.8012416470
473	return	541.9508632580
474	trial	542.8337756339
475	return	544.7331533680
476	trial	545.7327930760
477	return	547.2657114270
478	trial	548.2486914010
479	return	549.7980990820
480	trial	550.5645904790
481	return	551.4142290039
482	trial	552.1307416250
483	return	553.0470816320
484	trial	553.8804247130
485	return	554.6473429269
486	trial	555.6807620970
487	return	557.9644357789
488	trial	558.6811471069
489	return	559.5479941410
490	trial	560.3647614060
491	return	561.0815906060
492	trial	561.7983259980
493	return	562.7153164350
494	trial	563.4319505800
495	return	564.2655230310
496	trial	564.8989603970
497	return	565.8656793300
498	trial	566.7824452539
499	return	567.5660422050
500	trial	568.2919805950
501	return	569.2749115470
502	trial	569.9996935750
503	return	571.0744060880
504	trial	571.9240195079
505	return	573.1236555349
506	trial	573.8400314200
507	return	576.1726733070
508	trial	577.0056362379
509	return	577.8720086350
510	trial	578.6050907699
511	return	579.6714125429
512	trial	580.5378888340
513	return	581.4041900709
514	trial	582.1207271250
515	return	582.9537474250
516	trial	583.6700882739
517	return	585.7860672440
518	trial	586.7024522610
519	return	587.6524545529
520	trial	588.4857754209
521	return	589.2026747359
522	trial	590.3860662510
523	return	592.0698302099
524	trial	592.9866036490
525	return	594.1533797979
526	trial	594.8701430249
527	return	596.5704486930
528	rest	598.4707386550
529	cue	610.4891968899
530	trial	611.0059561440
531	return	612.3105401510
532	trial	613.1101970850
533	return	613.9599502670
534	trial	614.9263435999
535	return	615.6426530019
536	trial	616.3590951950
537	return	617.1254786099
538	trial	617.7585144429
539	return	619.0581927620
540	trial	619.8912074830
541	return	621.0241806380
542	trial	621.9576552680
543	return	622.6744284100
544	trial	623.3077803310
545	return	624.0245461749
546	trial	624.6747172599
547	return	625.5247941400
548	trial	626.2417220559
549	return	627.1751258440
550	trial	627.8084027090
551	return	628.8253336570
552	trial	629.5420712080
553	return	630.4589807469
554	trial	631.3591169050
555	return	632.2259016379
556	trial	632.8760953330
557	return	633.8760788660
558	trial	634.5196465490
559	return	636.5598582079
560	trial	637.2767223270
561	return	638.1100855280
562	rest	639.0102437630
