Event Number	Event Type	Onset
307	return	580.4372607390
308	trial	582.3373493910
309	return	585.4217971000
310	trial	586.8053557141
311	return	589.2056605020
312	trial	590.3892048660
313	return	592.5228791580
314	trial	594.8066043310
315	return	596.8823450060
316	trial	597.9653647071
317	return	600.0639271200
318	trial	601.5635269521
319	return	605.2623010000
320	trial	606.9116780160
321	return	608.8276465270
322	trial	609.9273110310
323	return	612.6596848810
324	trial	614.8423685860
325	return	617.7101342940
326	trial	619.4270422920
327	return	621.5106721291
328	trial	622.8442948250
329	return	625.2779813000
330	trial	626.9281327871
331	return	628.7618552611
332	trial	629.8952563890
333	return	631.8539251960
334	trial	633.0700244810
335	return	636.0190939060
336	trial	637.3187014770
337	return	638.5850151490
338	trial	639.4512518561
339	return	641.5838503740
340	trial	643.2667279010
341	return	646.7155447830
342	trial	648.4482540460
343	return	650.9651761830
344	trial	652.1319803820
345	return	654.7324078160
346	trial	656.8327657270
347	return	658.2495724511
348	trial	659.0665076210
349	return	661.1667407040
350	trial	662.3002239440
351	return	664.8840119340
352	trial	666.1589329910
353	return	667.5252338510
354	trial	668.4581498980
355	return	671.2739136280
356	trial	673.0565311500
357	return	675.8889829340
358	trial	677.1719438330
359	return	678.8547602600
360	trial	679.6544645270
361	return	681.6537621070
362	trial	683.5201056500
363	return	685.2704756100
364	trial	685.9872025941
365	return	687.7375627200
366	trial	688.8043639680
367	return	692.1716201060
368	trial	693.7217561150
369	return	695.2720435630
370	trial	696.0554462560
371	return	698.7391074590
372	trial	700.4308599730
373	return	702.9632961830
374	trial	704.6127257971
375	return	706.4120636020
376	trial	707.3451448460
377	return	709.2111821820
378	trial	710.9939253060
379	return	712.3767183460
380	trial	713.1931946740
381	return	714.7592556080
382	trial	715.6590116470
383	return	718.2922933270
384	trial	719.9424667750
385	return	721.2426860110
386	trial	722.1595467021
387	return	724.5098015380
388	trial	726.6434675590
389	return	730.0940568200
390	trial	732.3110332340
391	return	734.5525925900
392	trial	735.5856322490
393	return	737.8181879790
394	trial	740.0508728730
395	return	742.3499782320
396	rest	743.3330504540
397	cue	755.3646138301
398	trial	755.8812743300
399	return	758.4983828370
400	trial	759.7985670750
401	return	761.5821551540
402	trial	762.7323588631
403	return	764.6493517380
404	trial	765.9828289510
405	return	768.3499418830
406	trial	769.6075232180
407	return	770.8238604750
408	trial	771.5729460141
409	return	773.1225162980
410	trial	773.9887975930
411	return	776.1047271600
412	trial	777.2877977230
413	return	779.2203292490
414	trial	780.6032716060
415	return	782.5525455390
416	trial	783.6856046841
417	return	784.8852883410
418	trial	785.6686893710
419	return	787.5862268190
420	trial	789.2697787560
421	return	791.0201182640
422	trial	792.0201503880
423	return	794.6205652620
424	trial	795.9041158010
425	return	797.5544044840
426	trial	798.5044636850
427	return	800.4138679670
428	trial	801.9795139850
429	return	803.3123000000
430	rest	804.3619664451
431	cue	816.3918915170
432	trial	816.9249485011
433	return	818.4404666700
434	trial	819.3071980770
435	return	821.4408115300
436	trial	822.8083630310
437	return	823.9083475020
438	trial	824.6251984530
439	return	826.2921072241
440	trial	827.7089432940
441	return	830.2760266560
442	trial	831.6595824770
443	return	833.0764236540
444	trial	833.9099360360
445	return	835.5769308930
446	trial	836.9270634280
447	return	838.5843512490
448	trial	839.3840019460
449	return	840.8835162310
450	trial	841.8499143620
451	return	844.7322064950
452	trial	846.0485387420
453	return	847.1481055800
454	trial	847.9978392070
455	return	850.0472044750
456	trial	851.7466660310
457	return	854.1131765990
458	trial	855.3966651901
459	return	857.0301994320
460	trial	857.8469906440
461	return	859.9806243780
462	trial	861.4808843640
463	return	862.7142560830
464	trial	863.4311688190
465	return	864.9647184110
466	trial	865.8648190690
467	return	868.4986126160
468	trial	869.6321326970
469	return	870.8901149760
470	trial	871.6065905510
471	return	873.6058938560
472	trial	875.3220706960
473	return	878.3543748960
474	trial	880.0537117780
475	return	881.6531749540
476	trial	882.6028832750
477	return	884.5022018350
478	trial	886.3517691860
479	return	887.7182377700
480	trial	888.4349852310
481	return	889.7018757450
482	trial	890.4185845490
483	return	892.0522766750
484	trial	892.9857430120
485	return	894.1858014920
486	trial	894.9026720940
487	return	896.8530312590
488	trial	898.1697143680
489	return	900.0867778490
490	trial	901.3203151290
491	return	902.6871919541
492	trial	903.4958063000
493	return	905.3709201490
494	trial	906.4948191241
495	return	907.8610860890
496	trial	908.5775324490
497	return	909.6938187440
498	trial	910.5601996960
499	return	912.6927159131
500	trial	913.6092097480
501	return	914.7586535841
502	trial	915.4752393230
503	return	916.9079796160
504	trial	918.0743010850
505	return	919.7565325050
506	trial	920.6561852380
507	return	921.8395793600
508	trial	922.5564457620
509	return	924.0571404891
510	trial	925.3406478401
511	return	926.5742509370
512	trial	927.2909729370
513	return	928.3244250310
514	trial	929.0412672130
515	return	931.2249650040
516	trial	932.4751461300
517	return	933.2752212650
518	trial	933.9921934101
519	return	935.8423611030
520	trial	937.0423951490
521	return	939.6837566610
522	trial	940.7832340091
523	return	942.2489044970
524	trial	942.9820710830
525	return	944.4816023790
526	trial	945.7977446960
527	return	947.8304384050
528	rest	948.7134563201
529	cue	960.7460242880
530	trial	961.2628229190
531	return	963.4798398870
532	trial	964.9800502690
533	return	966.8637446300
534	trial	968.0471859651
535	return	969.5975161190
536	trial	970.6142512950
537	return	973.3723522821
538	trial	975.3378696300
539	return	977.2705845680
540	trial	978.2534723370
541	return	980.1861013460
542	trial	981.2194300590
543	return	983.9682298730
544	trial	985.5511410480
545	return	987.7336529091
546	trial	989.3666265200
547	return	991.3168739140
548	trial	992.3509665061
549	return	995.1180088410
550	trial	996.7182819780
551	return	999.0019322680
552	trial	1000.3521803620
553	return	1003.5860551260
554	trial	1005.5529492151
555	return	1008.3939215290
556	trial	1009.9767615300
557	return	1012.6258927900
558	trial	1014.1086281741
559	return	1016.4745255060
560	trial	1017.6574367160
561	return	1019.8400290300
562	rest	1021.4561843640
