Event Number	Event Type	Onset
180	trial	179.7250482170
181	return	181.1918550769
182	trial	181.9253224760
183	return	183.3088354690
184	trial	184.0255067729
185	return	184.8756904399
186	trial	185.6090935939
187	return	186.3260116000
188	trial	186.9702768000
189	return	187.9595632539
190	trial	188.6763145729
191	return	189.3931119039
192	trial	190.0358089979
193	return	190.9267755629
194	trial	191.6434834349
195	return	192.5102153630
196	trial	193.2347668729
197	return	194.8009965640
198	trial	195.6839168019
199	return	196.4004095159
200	trial	197.1169603269
201	return	198.3497879410
202	trial	199.0662818799
203	return	199.9991972350
204	trial	200.7322832689
205	return	201.6320947249
206	trial	202.5817917039
207	return	203.5314397389
208	trial	204.2478027369
209	return	205.0974730119
210	trial	205.8139112840
211	return	206.5304517510
212	trial	207.2800995409
213	return	208.2298614349
214	trial	208.9462290190
215	return	209.8295762929
216	trial	210.5630066909
217	return	211.3797400829
218	trial	212.1299178880
219	return	212.8467148809
220	trial	213.5634510469
221	return	214.3470475030
222	trial	215.0969905190
223	return	215.9805414280
224	trial	216.6973462079
225	return	217.6474075309
226	trial	218.3641796189
227	return	219.6144205600
228	trial	220.3311363560
229	return	221.1312437010
230	trial	221.8981272680
231	return	222.7981754940
232	trial	223.5245755899
233	return	224.2483997049
234	trial	224.9651841030
235	return	225.8152792800
236	trial	226.5402144049
237	return	227.3821605559
238	trial	228.0989944310
239	return	229.0060291720
240	trial	229.7226345589
241	return	230.7888769490
242	trial	231.5718762759
243	return	232.2884283159
244	trial	233.0164940859
245	return	233.9545532990
246	trial	234.5876182800
247	return	235.3040007669
248	trial	236.2203116049
249	return	237.2027203609
250	trial	237.8359803320
251	return	238.5523744590
252	trial	239.2853651280
253	return	240.0024704509
254	trial	240.7189388269
255	return	241.6518785229
256	trial	242.4009876270
257	return	243.3341989230
258	trial	244.0509399100
259	return	245.1344388149
260	trial	245.8518107219
261	return	246.6184771489
262	trial	247.3353184609
263	return	248.0521297560
264	rest	248.7689160380
265	cue	260.7873057449
266	trial	261.3041315490
267	return	262.7114492080
268	trial	263.4277669389
269	return	264.2269805629
270	trial	265.0267950409
271	return	265.7430893290
272	trial	266.4596408149
273	return	267.1877436270
274	trial	267.8264026199
275	return	268.5597446699
276	trial	269.2752574739
277	return	269.9917747480
278	trial	270.7216226209
279	return	271.7084260549
280	trial	272.4410146270
281	return	273.3073200500
282	trial	274.0237485910
283	return	274.9234206500
284	trial	275.6397426040
285	return	276.3735481109
286	trial	277.0893561719
287	return	277.8060565239
288	trial	278.5228425310
289	return	279.6236511159
290	trial	280.3403716329
291	return	281.0738094519
292	trial	281.7905533180
293	return	282.6240010379
294	trial	283.2574435869
295	return	283.9911496349
296	trial	284.7077257109
297	return	286.0913026929
298	rest	286.8079546669
299	cue	298.8265119250
300	trial	299.3432525640
301	return	300.2653782959
302	trial	300.9319849489
303	return	301.7150087749
304	trial	302.4308794650
305	return	303.2638452429
306	trial	303.9808576499
307	return	305.1298500790
308	trial	305.9130006069
309	return	306.6794599240
310	trial	307.3964809249
311	return	309.0454086310
312	trial	309.8124043460
313	return	310.7453511650
314	trial	311.4612703789
315	return	312.1780869180
316	trial	312.8954000860
317	return	313.8120612979
318	trial	314.5289066919
319	return	315.2457705219
320	trial	315.9626207750
321	return	316.8292782949
322	trial	317.5460423529
323	return	318.2629880019
324	trial	318.9796262620
325	return	319.7089751150
326	trial	320.5130723879
327	return	321.3133525880
328	trial	322.0300503300
329	return	322.8135613940
330	trial	323.5302891230
331	return	324.5138008100
332	trial	325.2306654979
333	return	326.5308532550
334	trial	327.2564012740
335	return	328.4392974320
336	trial	329.1645980249
337	return	330.2054424669
338	trial	330.9218228470
339	return	331.6382624019
340	trial	332.2713125349
341	return	333.1710280059
342	trial	333.8986079899
343	return	334.6155182029
344	trial	335.3321199670
345	return	336.2533090879
346	trial	336.9697829300
347	return	337.8361795279
348	trial	338.5525729880
349	return	339.5522978120
350	trial	340.2686960900
351	return	341.2016996379
352	trial	341.9181800119
353	return	342.8344963250
354	trial	343.5509300400
355	return	344.2674214540
356	trial	344.9838226889
357	return	346.1338313490
358	trial	346.8506167430
359	return	347.6840928249
360	trial	348.4007657570
361	return	349.2342981379
362	trial	349.9510614129
363	return	350.6678343379
364	trial	351.3846446140
365	return	352.3680321870
366	trial	353.0848023780
367	return	353.8016265200
368	trial	354.4519154680
369	return	355.3518171960
370	trial	356.1687063860
371	return	357.1523221179
372	trial	357.8689522479
373	return	358.8357252149
374	trial	359.5525137120
375	return	360.5526838170
376	trial	361.2783598759
377	return	361.9948035770
378	trial	362.7112034940
379	return	363.7275168429
380	trial	364.4532348990
381	return	365.2936317349
382	trial	366.0100402869
383	return	367.4096794799
384	trial	368.1260130189
385	return	369.0423368260
386	trial	369.7587708409
387	return	370.5750762459
388	trial	371.2915732249
389	return	372.0080436729
390	trial	372.6577468819
391	return	373.6241551129
392	trial	374.3571480749
393	return	375.3568771529
394	trial	376.0733509610
395	return	376.8229652470
396	rest	377.5394231479
397	cue	389.5571572599
398	trial	390.0905270199
399	return	392.1908949870
400	trial	392.9576704940
401	return	393.7577822800
402	trial	394.4838212689
403	return	395.3080126330
404	trial	396.0247623810
405	return	396.7415267390
406	trial	397.6493644390
407	return	398.4658048570
408	trial	399.1919757989
409	return	399.9819158959
410	trial	400.6984326439
411	return	401.5480669920
412	trial	402.2639751029
413	return	403.0470027860
414	trial	403.7634067750
415	return	404.4804674039
416	trial	405.2095629090
417	return	406.0131962419
418	trial	406.7296890790
419	return	407.4960598870
420	trial	408.2118189819
421	return	409.4455001629
422	trial	410.1778886019
423	return	410.8943472670
424	trial	411.5275430259
425	return	412.4938557469
426	trial	413.2434898859
427	return	413.9937184580
428	trial	414.6270269189
429	return	415.4438505960
430	rest	416.1946137770
431	cue	428.2130252280
432	trial	428.7297318729
433	return	430.1217917389
434	trial	430.8134329229
435	return	431.5302344690
436	trial	432.1636211720
437	return	432.9709229419
438	trial	433.6872650590
439	return	434.4038744010
440	trial	435.0363697909
441	return	435.7527001899
442	trial	436.5029583500
443	return	437.2688268420
444	trial	437.9853155490
445	return	438.7017160089
446	trial	439.4309285469
447	return	440.3516992000
448	trial	441.0674860519
449	return	441.7838783870
450	trial	442.5172151789
451	return	443.2334782210
452	trial	443.9504519650
453	return	444.8335935189
454	trial	445.5499403579
455	return	446.3662314280
456	trial	447.0821281170
457	return	447.9488824930
458	trial	448.6655266250
459	return	449.4324060560
460	trial	450.1492467759
461	return	451.0165406399
462	trial	451.6666514509
463	return	452.3835039339
464	trial	453.0168187110
465	return	453.8835849370
466	trial	454.6003965240
467	return	455.4339462280
468	trial	456.1507145480
469	return	456.8674332199
470	trial	457.6008954910
471	return	458.8010349410
472	trial	459.5179055940
473	return	460.3679825889
474	trial	461.0847986110
475	return	461.8181510819
476	trial	462.5850079140
477	return	463.5518395479
478	trial	464.2769499349
479	return	464.9934768999
480	trial	465.6264353660
481	return	466.3429618250
482	trial	466.9850320600
483	return	467.8417855169
484	trial	468.5583291119
485	return	469.7084244570
486	trial	470.4243334630
487	return	471.2240753550
488	trial	471.9411626209
489	return	472.9233705939
490	trial	473.6399763679
491	return	474.3568826870
492	trial	475.0733228589
493	return	476.4894483299
494	trial	477.2053724260
495	return	478.2052933839
496	trial	479.0220184720
497	return	480.2042906450
498	trial	480.9207417540
499	return	481.6374716270
500	trial	482.3546784950
501	return	483.0714513629
502	trial	483.8049385949
503	return	484.7551368090
504	trial	485.4718158230
505	return	486.1884782040
506	trial	486.8386363880
507	return	487.7722079300
508	trial	488.4890425589
509	return	489.3057761550
510	trial	490.0224617160
511	return	491.1393937720
512	trial	491.8560908319
513	return	492.5840975710
514	trial	493.3005877490
515	return	494.1732148370
516	trial	494.8898985720
517	return	495.7568372790
518	trial	496.4734904680
519	return	497.3736316930
520	trial	498.2071411669
521	return	499.0985008089
522	trial	499.7316844489
523	return	500.4481890169
524	trial	501.1645547970
525	return	502.9139179339
526	trial	503.6303807580
527	return	504.3634541020
528	rest	505.0798478889
529	cue	517.1100475449
530	trial	517.6434413389
531	return	518.9269545489
532	trial	519.6437848769
533	return	520.4439065140
534	trial	521.1772776289
535	return	521.9940698680
536	trial	522.7110283939
537	return	523.4275786970
538	trial	524.0778311649
539	return	524.7899215620
540	trial	525.4279804149
541	return	526.2614291329
542	trial	526.9781621599
543	return	527.7056417479
544	trial	528.3387676360
545	return	529.1951932450
546	trial	529.9119233389
547	return	530.6287132199
548	trial	531.2622717679
549	return	532.0122554159
550	trial	532.7371580530
551	return	533.6702660150
552	trial	534.3126335250
553	return	535.2531604270
554	trial	535.9695244509
555	return	536.7358591049
556	trial	537.4524775629
557	return	538.2687697610
558	trial	538.9851635359
559	return	539.7683127569
560	trial	540.4846266999
561	return	541.5343555619
562	rest	542.2507845149
